english	translation	category	sub_category	source
Key Master	カギのかんりしゃ	name	npc	Key Master
Abyssal orphan	しんえんのこじ	name	npc	Abyssal orphan
Abyssal Sire	しんえんのおすおや	name	npc	Abyssal Sire
TzRek-Jad	ツズレック・ジャッド	name	npc	TzRek-Jad
Bast	バスト	name	npc	Bast
Drogo dwarf	ドロゴ・ドワーフ	name	npc	Drogo dwarf
Flynn	フリン	name	npc	Flynn
Wayne	ワイン	name	npc	Wayne
Probita	プロビタ	name	npc	Probita
Respiratory system	よびすうつわけい	name	npc	Respiratory system
Vent	はいきくち	name	npc	Vent
Spawn	はらこ	name	npc	Spawn
Scion	シオン	name	npc	Scion
Grace	グレース	name	npc	Grace
Mark	マーク	name	npc	Mark
BigRedJapan	びっぐ れっど じゃぱん	name	npc	BigRedJapan
Skullball	スカルボール	name	npc	Skullball
Skullball Boss	スカルボールのボス	name	npc	Skullball Boss
Agility Boss	アジリティのボス	name	npc	Agility Boss
Skullball Trainer	スカルボールのトレーナー	name	npc	Skullball Trainer
Agility Trainer	うんどうしんけいのトレーナー	name	npc	Agility Trainer
Sand Crab	すなガニ	name	npc	Sand Crab
Sandy rocks	すなまみれのいわ	name	npc	Sandy rocks
Jarvald	ジャーヴァルド	name	npc	Jarvald
Wallasalki	ワラサルキ	name	npc	Wallasalki
Rock lobster	いわロブスター	name	npc	Rock lobster
Suspicious water	かいしいみず	name	npc	Suspicious water
Spinolyp	スピノリップ	name	npc	Spinolyp
Al the Camel	ラクダのアル	name	npc	Al the Camel
Elly the Camel	ラクダのエリー	name	npc	Elly the Camel
Ollie the Camel	ラクダのオリー	name	npc	Ollie the Camel
Cam the Camel	ラクダのカム	name	npc	Cam the Camel
Alice the Camel	ラクダのアリス	name	npc	Alice the Camel
Neferti the Camel	ラクダのネフェーティ	name	npc	Neferti the Camel
Ali the Leaflet Dropper	ビラくばりのアリ	name	npc	Ali the Leaflet Dropper
Ali the Smith	かじやのアリ	name	npc	Ali the Smith
Ali the Farmer	のうみんののアリ	name	npc	Ali the Farmer
Ali the Tailor	したてやのアリ	name	npc	Ali the Tailor
Ali the Guard	えいへいのアリ	name	npc	Ali the Guard
Sweeper	そうじひと	name	npc	Sweeper
Flying Book	とびぶほん	name	npc	Flying Book
Justiciar Zachariah	しほうこうかんのザカリア	name	npc	Justiciar Zachariah
Entrance Guardian	いりぐちのばんひと	name	npc	Entrance Guardian
Telekinetic Guardian	ねんちからのしゅごしゃ	name	npc	Telekinetic Guardian
Alchemy Guardian	れんきんじゅつのしゅごしゃ	name	npc	Alchemy Guardian
Enchantment Guardian	まほうふよのしゅごしゃ	name	npc	Enchantment Guardian
Graveyard Guardian	はかちのしゅごしゃ	name	npc	Graveyard Guardian
Pet rock	ペットのいし	name	npc	Pet rock
Rewards Guardian	ほうしゅうのしゅごしゃ	name	npc	Rewards Guardian
Charmed Warrior	みりょうされたせんし	name	npc	Charmed Warrior
Secretary	ひしょ	name	npc	Secretary
Purple Pewter Secretary	パープル・ピューターのひしょ	name	npc	Purple Pewter Secretary
Yellow Fortune Secretary	イエロー・フォーチュンのひしょ	name	npc	Yellow Fortune Secretary
Blue Opal Secretary	ブルー・オパールのひしょ	name	npc	Blue Opal Secretary
Green Gemstone Secretary	グリーン・ジェムストーンのひしょ	name	npc	Green Gemstone Secretary
White Chisel Secretary	ホワイト・チーゼルのひしょ	name	npc	White Chisel Secretary
Silver Cog Secretary	シルバー・コグのひしょ	name	npc	Silver Cog Secretary
Brown Engine Secretary	ブラウン・エンジンのひしょ	name	npc	Brown Engine Secretary
Red Axe Secretary	レッド・アックスのひしょ	name	npc	Red Axe Secretary
Orlando Smith	オルランド・スミス	name	npc	Orlando Smith
Natural historian	しぜんしか	name	npc	Natural historian
Leech display	ヒルのてんじ	name	npc	Leech display
Sea slugs display	ウミウシのてんじ	name	npc	Sea slugs display
Snail display	カタツムリのてんじ	name	npc	Snail display
Monkey display	サルのてんじ	name	npc	Monkey display
Lizard display	トカゲのてんじ	name	npc	Lizard display
Penguin display	ペンギンのてんじ	name	npc	Penguin display
Camel display	ラクダのてんじ	name	npc	Camel display
Terrorbird display	テラーバードのてんじ	name	npc	Terrorbird display
Dragon display	りゅうのてんじ	name	npc	Dragon display
Wyvern display	ワイバーンのてんじ	name	npc	Wyvern display
Battle tortoise display	せんとうガメのてんじ	name	npc	Battle tortoise display
Mole display	モグラのてんじ	name	npc	Mole display
Torrcs	トークス	name	npc	Torrcs
Marfet	マーフェト	name	npc	Marfet
Trader	しょうにん	name	npc	Trader
Trade Referee	ぼうえきしんぱん	name	npc	Trade Referee
Supreme Commander	さいこうしれいかん	name	npc	Supreme Commander
Gnome traveller	ノームのたびびと	name	npc	Gnome traveller
Ranging Guild Doorman	えんしゃギルドのげんかんかかり	name	npc	Ranging Guild Doorman
Leatherworker	かわほそいこうし	name	npc	Leatherworker
Armour salesman	ぼうぐのえいぎょうマン	name	npc	Armour salesman
Bow and Arrow salesman	ゆみやのえいぎょうマン	name	npc	Bow and Arrow salesman
Tower Advisor	タワーのこもん	name	npc	Tower Advisor
Tower Archer	タワー・アーチャー	name	npc	Tower Archer
Tribal Weapon Salesman	ぶぞくぶきのえいぎょうマン	name	npc	Tribal Weapon Salesman
Competition Judge	たいかいのしんぱん	name	npc	Competition Judge
Ticket Merchant	チケットのしょうにん	name	npc	Ticket Merchant
Jimmy	ジミー	name	npc	Jimmy
Ref	レフ	name	npc	Ref
Tortoise	カメ	name	npc	Tortoise
Gnome child	こどものノーム	name	npc	Gnome child
Gnome trainer	ノームのトレーナー	name	npc	Gnome trainer
Gnome banker	ノームのぎんこういん	name	npc	Gnome banker
Gnome woman	じょせいのノーム	name	npc	Gnome woman
Captain Errdo	エードきなが	name	npc	Captain Errdo
Gnome Archer	ノームのアーチャー	name	npc	Gnome Archer
Gnome Driver	ノームのはこびころがりて	name	npc	Gnome Driver
Gnome Mage	ノームまじゅつし	name	npc	Gnome Mage
Lieutenant Schepbur	スケプバーちゅうい	name	npc	Lieutenant Schepbur
Trainer Nacklepen	トレーナーのナックルペン	name	npc	Trainer Nacklepen
Bush snake	やぶヘビ	name	npc	Bush snake
Elvarg (hard)	エルバーグ（じょうきゅう）	name	npc	Elvarg (hard)
The Inadequacy (hard)	ふかんぜんなモノ（じょうきゅう）	name	npc	The Inadequacy (hard)
The Everlasting (hard)	ふめつのモノ（じょうきゅう）	name	npc	The Everlasting (hard)
The Untouchable (hard)	きんせいのモノ（じょうきゅう）	name	npc	The Untouchable (hard)
Urium Shadow	ウリウムのかげ	name	npc	Urium Shadow
Tempoross	テンポロス	name	npc	Tempoross
Large mosquito	だいきなか	name	npc	Large mosquito
Mosquito swarm	かのむれ	name	npc	Mosquito swarm
Tanglefoot (hard)	タングルフット（じょうきゅう）	name	npc	Tanglefoot (hard)
Chronozon (hard)	クロノゾン（じょうきゅう）	name	npc	Chronozon (hard)
Bouncer (hard)	バウンサー（じょうきゅう）	name	npc	Bouncer (hard)
Ice Troll King (hard)	こおりトロールのおう（じょうきゅう）	name	npc	Ice Troll King (hard)
Black demon (hard)	くろあくま（じょうきゅう）	name	npc	Black demon (hard)
Bloodhound	ブラッドハウンド	name	npc	Bloodhound
Glod (hard)	グロッド（じょうきゅう）	name	npc	Glod (hard)
Treus Dayth (hard)	トレウス・ダイス（じょうきゅう）	name	npc	Treus Dayth (hard)
Black Knight Titan (hard)	くろきしのきょじん（じょうきゅう）	name	npc	Black Knight Titan (hard)
Dagannoth mother (hard)	ははダガノス（じょうきゅう）	name	npc	Dagannoth mother (hard)
Evil Chicken (hard)	じゃあくなニワトリ（じょうきゅう）	name	npc	Evil Chicken (hard)
Culinaromancer (hard)	りょうりのまじゅつし（じょうきゅう）	name	npc	Culinaromancer (hard)
Agrith-Na-Na (hard)	アグリス・ナナ（じょうきゅう）	name	npc	Agrith-Na-Na (hard)
Flambeed (hard)	フラムビード（じょうきゅう）	name	npc	Flambeed (hard)
Karamel (hard)	カラメル（じょうきゅう）	name	npc	Karamel (hard)
Dessourt (hard)	デスート（じょうきゅう）	name	npc	Dessourt (hard)
Gelatinnoth Mother (hard)	ゲラティノスのはは（じょうきゅう）	name	npc	Gelatinnoth Mother (hard)
Nezikchened (hard)	ネジクチェンド（じょうきゅう）	name	npc	Nezikchened (hard)
Tree spirit (hard)	きのせいれい（じょうきゅう）	name	npc	Tree spirit (hard)
Me (hard)	ワタシ（じょうきゅう）	name	npc	Me (hard)
Jungle Demon (hard)	ジャングルのあくま（じょうきゅう）	name	npc	Jungle Demon (hard)
The Kendal (hard)	ザ・ケンダル（じょうきゅう）	name	npc	The Kendal (hard)
Giant Roc (hard)	きょだいなロク（じょうきゅう）	name	npc	Giant Roc (hard)
Slagilith (hard)	スラギリス（じょうきゅう）	name	npc	Slagilith (hard)
Moss Guardian (hard)	モス・ガーディアン（じょうきゅう）	name	npc	Moss Guardian (hard)
Skeleton Hellhound (hard)	スケルトン・ヘルハウンド（じょうきゅう）	name	npc	Skeleton Hellhound (hard)
Agrith Naar (hard)	アグリス・ナー（じょうきゅう）	name	npc	Agrith Naar (hard)
King Roald (hard)	ロアルドおう（じょうきゅう）	name	npc	King Roald (hard)
Khazard warlord (hard)	カザードのしょうぐん（じょうきゅう）	name	npc	Khazard warlord (hard)
Dad (hard)	ちち（じょうきゅう）	name	npc	Dad (hard)
Arrg (hard)	アーグ（じょうきゅう）	name	npc	Arrg (hard)
Count Draynor (hard)	ドレイナーはくしゃく（じょうきゅう）	name	npc	Count Draynor (hard)
Witch's experiment (hard)	まじょのじっけんたい（じょうきゅう）	name	npc	Witch's experiment (hard)
Witch's experiment (second form) (hard)	まじょのじっけんたい（だい２かたちたい）（じょうきゅう）	name	npc	Witch's experiment (second form) (hard)
Witch's experiment (third form) (hard)	まじょのじっけんたい（だい３かたちたい）（じょうきゅう）	name	npc	Witch's experiment (third form) (hard)
Witch's experiment (fourth form) (hard)	まじょのじっけんたい（だい４かたちたい）（じょうきゅう）	name	npc	Witch's experiment (fourth form) (hard)
Nazastarool (hard)	ナザスタルール（じょうきゅう）	name	npc	Nazastarool (hard)
Cow (hard)	うし（じょうきゅう）	name	npc	Cow (hard)
Zapper	ザッパー	name	npc	Zapper
Khazard warlord	カザードのしょうぐん	name	npc	Khazard warlord
Broodoo victim	ブルードゥーのひがいもの	name	npc	Broodoo victim
Sharimika	シャリミカ	name	npc	Sharimika
Mamma Bufetta	ママ・ブフェッタ	name	npc	Mamma Bufetta
Layleen	ライリーン	name	npc	Layleen
Karaday	カラデイ	name	npc	Karaday
Safta Doc	サフタ・ドック	name	npc	Safta Doc
Gabooty	ガブーティー	name	npc	Gabooty
Fanellaman	ファネラマン	name	npc	Fanellaman
Rionasta	リオナスタ	name	npc	Rionasta
Animated steel armour	うごきくこうてつのよろい	name	npc	Animated steel armour
Amy	アミー	name	npc	Amy
Animated spade	うごきくシャベル	name	npc	Animated spade
Terror dog statue	テラー・ドッグのぞう	name	npc	Terror dog statue
Terror dog	テラー・ドッグ	name	npc	Terror dog
Tarn	ターン	name	npc	Tarn
Mutant tarn	へんいしたターン	name	npc	Mutant tarn
Eye	め	name	npc	Eye
Mac	マック	name	npc	Mac
Gelin	ゲリン	name	npc	Gelin
Financial Seer	きんゆうあずけいいもの	name	npc	Financial Seer
Callisto	カリストー	name	npc	Callisto
Venenatis	ヴェネナティス	name	npc	Venenatis
Financial Wizard	きんゆうのてんさい	name	npc	Financial Wizard
Magnus Gram	マグナス・グラム	name	npc	Magnus Gram
Barker	バーカー	name	npc	Barker
Fidelio	フィデリオ	name	npc	Fidelio
Sbott	スボット	name	npc	Sbott
Roavar	ロアヴァー	name	npc	Roavar
Herquin	ハークイン	name	npc	Herquin
Rommik	ロンミック	name	npc	Rommik
Blurberry	ブラーベリー	name	npc	Blurberry
Romily Weaklax	ロミリー・ウィークラックス	name	npc	Romily Weaklax
Prospector Percy	たんこうしゃパーシー	name	npc	Prospector Percy
Pay-dirt	ゆうぼうなこうみゃく	name	npc	Pay-dirt
Runite Minor	ろにーと まいなー	name	npc	Runite Minor
Sherlock	シャーロック	name	npc	Sherlock
Armadylean guard	アーマディルのばんひと	name	npc	Armadylean guard
Bandosian guard	バンドスのばんひと	name	npc	Bandosian guard
Dr Ford	フォードせんせい	name	npc	Dr Ford
Sister Scarophia	スカロフィアしゅうみちおんな	name	npc	Sister Scarophia
Lava dragon	ようがんりゅう	name	npc	Lava dragon
Ent	エント	name	npc	Ent
Prifddinas guard	プリフディナスのえいへい	name	npc	Prifddinas guard
Mandrith	マンドリス	name	npc	Mandrith
Runite Golem	ルーナイトのゴーレム	name	npc	Runite Golem
Runite rocks	ルーナイトのいわ	name	npc	Runite rocks
Numpty	ナンプティー	name	npc	Numpty
Mammoth	マンモス	name	npc	Mammoth
Elder Chaos druid	こんとんドルイドのちょうろう	name	npc	Elder Chaos druid
Vet'ion	ヴェティオン	name	npc	Vet'ion
Greater Skeleton Hellhound	じょういのスケルトン・ヘルハウンド	name	npc	Greater Skeleton Hellhound
Scorpia	スコーピア	name	npc	Scorpia
Scorpia's guardian	スコーピアのしゅごしゃ	name	npc	Scorpia's guardian
Crazy archaeologist	きょうったこうこがくしゃ	name	npc	Crazy archaeologist
Chaos Fanatic	こんとんのきょうしんしゃ	name	npc	Chaos Fanatic
Miniature chaotic clouds	しょうさなむちつじょなくも	name	npc	Miniature chaotic clouds
Energy sprite	エナジー・スプライト	name	npc	Energy sprite
Dagannoth Supreme Jr.	だがんのす しゅぷりーむ じゅにあ	name	npc	Dagannoth Supreme Jr.
Dagannoth Prime Jr.	だがんのす ぷらいむ じゅにあ	name	npc	Dagannoth Prime Jr.
Dagannoth Rex Jr.	だがんのす れっくす じゅにあ	name	npc	Dagannoth Rex Jr.
Kree'arra Jr.	くりーあらー じゅにあ	name	npc	Kree'arra Jr.
General Graardor Jr.	じぇねらる ぐらるどぅ じゅにあ	name	npc	General Graardor Jr.
Zilyana Jr.	ぢりゃーな じゅにあ	name	npc	Zilyana Jr.
K'ril Tsutsaroth Jr.	けーりる つつさろす じゅにあ	name	npc	K'ril Tsutsaroth Jr.
Prince Black Dragon	くろりゅうおうじ	name	npc	Prince Black Dragon
Kalphite Princess	ひめカルファイト	name	npc	Kalphite Princess
Smoke Devil	スモーク・デビル	name	npc	Smoke Devil
Penance Pet	ペナンス・ペット	name	npc	Penance Pet
Captain Bentley	ベントレーせんちょう	name	npc	Captain Bentley
Fishbowl	きんぎょばち	name	npc	Fishbowl
John	ジョン	name	npc	John
Heron	ヘロン	name	npc	Heron
Chaotic death spawn	むちつじょなデス・スポーン	name	npc	Chaotic death spawn
Baby Chinchompa	よういチンチョンパ	name	npc	Baby Chinchompa
Friendly Forester	ともすきてきなしんりんかん	name	npc	Friendly Forester
River troll	かわトロール	name	npc	River troll
Leo	レオ	name	npc	Leo
Pyrelord	パイヤーロード	name	npc	Pyrelord
Lizardman shaman	リザードマン・シャーマン	name	npc	Lizardman shaman
Osten	オステン	name	npc	Osten
Drew	ドリュー	name	npc	Drew
Doomsayer	さいやくあずけいいもの	name	npc	Doomsayer
Gallow	ガロウ	name	npc	Gallow
Maze Guardian	めいろのしゅごしゃ	name	npc	Maze Guardian
Hell-Rat Behemoth	ヘル・ネズミ・ベヘモット	name	npc	Hell-Rat Behemoth
Nieve	ニーヴ	name	npc	Nieve
Steve	スティーブ	name	npc	Steve
Pieve	ピーヴ	name	npc	Pieve
Combat Test	せんとうテスト	name	npc	Combat Test
Maniacal monkey	きょうきのサル	name	npc	Maniacal monkey
Monkey guard	サルのえいへい	name	npc	Monkey guard
Lammy Langle	ラミー・ラングル	name	npc	Lammy Langle
Gee	ギー	name	npc	Gee
Great blue heron	アオサギ	name	npc	Great blue heron
Wounded soldier	ふしょうへい	name	npc	Wounded soldier
Look-out	みはりところ	name	npc	Look-out
General Salara	サララしょうぐん	name	npc	General Salara
General Babacus	ババカスしょうぐん	name	npc	General Babacus
General Kilian	キリアンしょうぐん	name	npc	General Kilian
New Recruit Tony	しんじんトニー	name	npc	New Recruit Tony
Nurse Wooned	ナースのウーンド	name	npc	Nurse Wooned
Nurse Inn'Juree	ナースのインジュリー	name	npc	Nurse Inn'Juree
Nurse Boubou	ナースのボウボウ	name	npc	Nurse Boubou
Captain Rachelle	ラチェレたいなが	name	npc	Captain Rachelle
Drill Sergeant	ドリルぐんそう	name	npc	Drill Sergeant
Captain Ginea	ギニーたいなが	name	npc	Captain Ginea
Gangster	ギャング	name	npc	Gangster
Gang boss	ギャングのボス	name	npc	Gang boss
Soldier (tier 1)	へいし (てぃあ 1)	name	npc	Soldier (tier 1)
Soldier (tier 2)	へいし (てぃあ 2)	name	npc	Soldier (tier 2)
Soldier (tier 3)	へいし (てぃあ 3)	name	npc	Soldier (tier 3)
Soldier (tier 4)	へいし (てぃあ 4)	name	npc	Soldier (tier 4)
Soldier (tier 5)	へいし (てぃあ 5)	name	npc	Soldier (tier 5)
Lizardman	リザードマン	name	npc	Lizardman
Lizardman brute	ざんにんなリザードマン	name	npc	Lizardman brute
Farmer Gricoller	のうみんのグリコラー	name	npc	Farmer Gricoller
Marisi	マリシ	name	npc	Marisi
Konoo	コヌー	name	npc	Konoo
Ewesey	エウェセイ	name	npc	Ewesey
Servery assistant	くばぜんたすけて	name	npc	Servery assistant
Ramocean	ラモシアン	name	npc	Ramocean
Talia	タリア	name	npc	Talia
Horace	ホラス	name	npc	Horace
Vannah	ヴァンナ	name	npc	Vannah
Logava	ロガヴァ	name	npc	Logava
Golova	ゴロヴァ	name	npc	Golova
Father Jean	ジーンしんぷ	name	npc	Father Jean
Dale	デール	name	npc	Dale
Farmer Hayfield	のうみんのヘイフィールド	name	npc	Farmer Hayfield
Frankie	フランキー	name	npc	Frankie
Tynan	ティアン	name	npc	Tynan
Nicholas	ニコラス	name	npc	Nicholas
Dockmaster	ドックマスター	name	npc	Dockmaster
Dock worker	みなとわんのろうどうしゃ	name	npc	Dock worker
Captain Khaled	クハレドせんちょう	name	npc	Captain Khaled
Patrolman	だんせいのじゅんさ	name	npc	Patrolman
Patrolwoman	じょせいのじゅんさ	name	npc	Patrolwoman
Poor looking man	まずしそうなだんせい	name	npc	Poor looking man
Poor looking woman	まずしそうなじょせい	name	npc	Poor looking woman
Leenz	リーンズ	name	npc	Leenz
Port Official	みなとわんしょくいん	name	npc	Port Official
Captain Janaway	ジャナウェイせんちょう	name	npc	Captain Janaway
Port worker	みなとのしょくいん	name	npc	Port worker
Cheryl	チェリル	name	npc	Cheryl
Charles	チャールズ	name	npc	Charles
Melvin	メルヴィン	name	npc	Melvin
Andrea	アンドレア	name	npc	Andrea
Lorraine	ロライン	name	npc	Lorraine
Ross and Ben	ロスとベン	name	npc	Ross and Ben
Dobwinkle	ドブウィンクル	name	npc	Dobwinkle
Alexander	アレクサンダー	name	npc	Alexander
Charlie Brown	チャーリー・ブラウン	name	npc	Charlie Brown
Reanimated goblin	ふっかつしたゴブリン	name	npc	Reanimated goblin
Reanimated monkey	ふっかつしたサル	name	npc	Reanimated monkey
Reanimated imp	ふっかつしたこあくま	name	npc	Reanimated imp
Reanimated minotaur	ふっかつしたミノタウロス	name	npc	Reanimated minotaur
Reanimated scorpion	ふっかつしたサソリ	name	npc	Reanimated scorpion
Reanimated bear	ふっかつしたクマ	name	npc	Reanimated bear
Reanimated unicorn	ふっかつしたユニコーン	name	npc	Reanimated unicorn
Reanimated dog	ふっかつしたいぬ	name	npc	Reanimated dog
Reanimated chaos druid	ふっかつしたこんとんドルイド	name	npc	Reanimated chaos druid
Reanimated giant	ふっかつしたきょじん	name	npc	Reanimated giant
Reanimated ogre	ふっかつしたオーガ	name	npc	Reanimated ogre
Reanimated elf	ふっかつしたエルフ	name	npc	Reanimated elf
Reanimated troll	ふっかつしたトロール	name	npc	Reanimated troll
Reanimated horror	ふっかつしたかいぶつ	name	npc	Reanimated horror
Reanimated kalphite	ふっかつしたカルファイト	name	npc	Reanimated kalphite
Reanimated dagannoth	ふっかつしたダガノス	name	npc	Reanimated dagannoth
Reanimated bloodveld	ふっかつしたブラッドヴェルド	name	npc	Reanimated bloodveld
Reanimated TzHaar	ふっかつしたツザー	name	npc	Reanimated TzHaar
Reanimated demon	ふっかつしたあくま	name	npc	Reanimated demon
Reanimated aviansie	ふっかつしたアヴィアンシー	name	npc	Reanimated aviansie
Reanimated abyssal	ふっかつしたしんえんのモノ	name	npc	Reanimated abyssal
Reanimated dragon	ふっかつしたりゅう	name	npc	Reanimated dragon
Clerris	クレリス	name	npc	Clerris
Okina	オキナ	name	npc	Okina
Aretha	アレサ	name	npc	Aretha
Sister Soul Jar	ソウル・ジャーしゅうみちおんな	name	npc	Sister Soul Jar
Logosia	ロゴシア	name	npc	Logosia
Biblia	ビブリア	name	npc	Biblia
Horphis	ホーフィス	name	npc	Horphis
Villia	ヴィリア	name	npc	Villia
Professor Gracklebone	グラックルボーンせんせい	name	npc	Professor Gracklebone
Tyss	ティス	name	npc	Tyss
Trossa	トロッサ	name	npc	Trossa
Tower Mage	とうのまじゅつし	name	npc	Tower Mage
Rassain	ラサイン	name	npc	Rassain
Mofina	モフィナ	name	npc	Mofina
Novice	ノヴァイス	name	npc	Novice
Regath	レガス	name	npc	Regath
Batt Mellamy	バット・メラミ	name	npc	Batt Mellamy
Freald	フリールド	name	npc	Freald
Cob	コブ	name	npc	Cob
Ouditor	ウディトー	name	npc	Ouditor
Smoggy	スモギー	name	npc	Smoggy
Toothy	トゥーシー	name	npc	Toothy
Operator	そうさになうあたり	name	npc	Operator
Blasted ore	ばくはされたこうせき	name	npc	Blasted ore
Mine supervisor	さいくつかんししゃ	name	npc	Mine supervisor
Munty	マンティー	name	npc	Munty
Moggy	モギー	name	npc	Moggy
Fuggy	ファギー	name	npc	Fuggy
Tortured gorilla	くのうのゴリラ	name	npc	Tortured gorilla
Stunted demonic gorilla	はつそだふよいのあくまのゴリラ	name	npc	Stunted demonic gorilla
Keef	キーフ	name	npc	Keef
Kob	コブ	name	npc	Kob
Looming shadow	ぶきみなかげ	name	npc	Looming shadow
Kineer	キニア	name	npc	Kineer
Maniacal Monkey Archer	きょうきのサルのアーチャー	name	npc	Maniacal Monkey Archer
Oobapohk	ウーバポフク	name	npc	Oobapohk
Jumaane	ジュマーネ	name	npc	Jumaane
Demonic gorilla	あくまのゴリラ	name	npc	Demonic gorilla
Assistant Lori	たすけてのローリ	name	npc	Assistant Lori
Anita	アニタ	name	npc	Anita
Captain Shoracks	ショラックスきなが	name	npc	Captain Shoracks
Briget	ブリゲット	name	npc	Briget
Kenelme	ケネルメ	name	npc	Kenelme
Thyria	シーリア	name	npc	Thyria
Filamina	フィラミナ	name	npc	Filamina
Scurry	スカーリ	name	npc	Scurry
Scurrius	スカリアス	name	npc	Scurrius
Historian Aldo	れきしいえのアルド	name	npc	Historian Aldo
Miriam	ミリアム	name	npc	Miriam
Traxi	トラクシ	name	npc	Traxi
Raeli	ラエリ	name	npc	Raeli
Mogrim	モグリム	name	npc	Mogrim
Loinur	ロイヌー	name	npc	Loinur
Lucky impling	こううんのこあくま	name	npc	Lucky impling
Guildmaster Lars	ギルドマスターのラーズ	name	npc	Guildmaster Lars
Murfet	マーフェット	name	npc	Murfet
Kai	カイ	name	npc	Kai
Perry	ペリー	name	npc	Perry
King Sand Crab	すなガニのおう	name	npc	King Sand Crab
Sandy Boulder	すなまみれのきょいし	name	npc	Sandy Boulder
Twisted Banshee	ゆがみんだバンシー	name	npc	Twisted Banshee
Brutal blue dragon	ざんこくなせいりゅう	name	npc	Brutal blue dragon
Brutal red dragon	ざんこくなあかりゅう	name	npc	Brutal red dragon
Brutal black dragon	ざんこくなくろりゅう	name	npc	Brutal black dragon
Mutated Bloodveld	へんいブラッドベルド	name	npc	Mutated Bloodveld
Warped Jelly	ゆがみんだゼリー	name	npc	Warped Jelly
Greater Nechryael	じょういのネクリャエル	name	npc	Greater Nechryael
Deviant spectre	いつぬしたぼうれい	name	npc	Deviant spectre
Lillia	リリア	name	npc	Lillia
Gertrude	ゲートルード	name	npc	Gertrude
Skotizo	スコティーゾ	name	npc	Skotizo
Reanimated demon spawn	ふっかつしたあくまのはらこ	name	npc	Reanimated demon spawn
Awakened Altar	おぼえせいしたさいだん	name	npc	Awakened Altar
Altar	さいだん	name	npc	Altar
Dark Ankou	あんこくのアンコウ	name	npc	Dark Ankou
Kazgar	カズガー	name	npc	Kazgar
Watson	ワトソン	name	npc	Watson
Gruff McScruff	グルフ・マックスクラフ	name	npc	Gruff McScruff
Falo the Bard	ぎんゆうしじんファロー	name	npc	Falo the Bard
Ancient Wizard	こだいのまほうつかい	name	npc	Ancient Wizard
Brassican Mage	アブラナぞくのまじゅつし	name	npc	Brassican Mage
Lisa	リーサ	name	npc	Lisa
Nesty	ネスティーチ	name	npc	Nesty
Fairy Fixit	ようせいのフィクシット	name	npc	Fairy Fixit
Giant Squirrel	きょだいなリス	name	npc	Giant Squirrel
Tangleroot	タングルルート	name	npc	Tangleroot
Rocky	ロッキー	name	npc	Rocky
Rift guardian	さけめのしゅごしゃ	name	npc	Rift guardian
Wesley	ウィズーリー	name	npc	Wesley
Pyromancer	ほのおまじゅつし	name	npc	Pyromancer
Incapacitated Pyromancer	ひちからなほのおまじゅつし	name	npc	Incapacitated Pyromancer
Ignisia	イグニシア	name	npc	Ignisia
Esther	エスサー	name	npc	Esther
Captain Kalt	カルートたいなが	name	npc	Captain Kalt
Ish the Navigator	ナビゲーターのイッシュ	name	npc	Ish the Navigator
Winter Soldier	ふゆのへいし	name	npc	Winter Soldier
Wintertoad	フユアマガエル	name	npc	Wintertoad
Snow	ゆき	name	npc	Snow
Stumpy	スタンピー	name	npc	Stumpy
Pumpy	パンピー	name	npc	Pumpy
Dumpy	ダンピー	name	npc	Dumpy
Crushing hand	つぶしすて	name	npc	Crushing hand
Chasm Crawler	さけめをはいうモノ	name	npc	Chasm Crawler
Screaming banshee	さけびぶバンシー	name	npc	Screaming banshee
Screaming twisted banshee	さけびぶゆがみんだバンシー	name	npc	Screaming twisted banshee
Giant rockslug	きょだいないわナメクジ	name	npc	Giant rockslug
Cockathrice	コカスライス	name	npc	Cockathrice
Flaming pyrelord	もえもりるパイヤーロード	name	npc	Flaming pyrelord
Monstrous basilisk	きょくあくなバジリスク	name	npc	Monstrous basilisk
Malevolent Mage	じゃあくなまじゅつし	name	npc	Malevolent Mage
Insatiable Bloodveld	きょうほしいなブラッドベルド	name	npc	Insatiable Bloodveld
Insatiable mutated Bloodveld	きょうほしいなへんいブラッドベルド	name	npc	Insatiable mutated Bloodveld
Vitreous Jelly	しょうこのゼリー	name	npc	Vitreous Jelly
Vitreous warped Jelly	しょうこのゆがみんだゼリー	name	npc	Vitreous warped Jelly
Cave abomination	どうくつのきまわしきモノ	name	npc	Cave abomination
Abhorrent spectre	きまわしいぼうれい	name	npc	Abhorrent spectre
Repugnant spectre	けんおのぼうれい	name	npc	Repugnant spectre
Choke devil	チョーク・デビル	name	npc	Choke devil
King kurask	クラスクのおう	name	npc	King kurask
Nuclear smoke devil	はらこちからスモーク・デビル	name	npc	Nuclear smoke devil
Marble gargoyle	だいりせきガーゴイル	name	npc	Marble gargoyle
Night beast	ナイト・ビースト	name	npc	Night beast
Greater abyssal demon	しんえんのじょういあくま	name	npc	Greater abyssal demon
Nechryarch	ネクリアーク	name	npc	Nechryarch
Lieve McCracken	リーヴ・マッククラーケン	name	npc	Lieve McCracken
Undead Combat dummy	アンデッドのせんとうサンドバッグ	name	npc	Undead Combat dummy
Count Check	チェックはくしゃく	name	npc	Count Check
Bologa	ボロガ	name	npc	Bologa
Obor	オーボー	name	npc	Obor
Zamorak warrior	ザモラックのせんし	name	npc	Zamorak warrior
