english	translation	category	sub_category	source
Dripping vine	ぬれたツル	name	object	Dripping vine
Box of Health	けんこうのはこ	name	object	Box of Health
Portal of Death	しのポータル	name	object	Portal of Death
Cradle of Life	いのちのゆりかご	name	object	Cradle of Life
Bone Chain	ほねのチェーン	name	object	Bone Chain
Boney ladder	ほねのハシゴ	name	object	Boney ladder
Magical Animator	まほうのよみがえなまき	name	object	Magical Animator
Stone signpost	いしのひょうしき	name	object	Stone signpost
Treadmill	ランニングマシン	name	object	Treadmill
Spinning pole	かいるポール	name	object	Spinning pole
Castle door	しろのドア	name	object	Castle door
Suit of Armour	よろい	name	object	Suit of Armour
Notice board	けいじばん	name	object	Notice board
Standing stone	たてられたいし	name	object	Standing stone
Heater	ヒーター	name	object	Heater
Work bench	さぎょうだい	name	object	Work bench
Information booth	あんないところ	name	object	Information booth
Canal barge	はこびかわのはしかけ	name	object	Canal barge
Canal wall	はこびかわのかべ	name	object	Canal wall
Tar buckets	タールのバケツ	name	object	Tar buckets
Short planks	たんいいた	name	object	Short planks
Long planks	ながいいた	name	object	Long planks
Storage crate	しゅうのうはこ	name	object	Storage crate
Dig Site specimen rocks	はっくつげんばのいわのひょうほん	name	object	Dig Site specimen rocks
Button	ボタン	name	object	Button
Broken experiment tube	こわしれたしけんくだ	name	object	Broken experiment tube
Experiment tube	しけんくだ	name	object	Experiment tube
Stacked Boxes	せきまれたはこ	name	object	Stacked Boxes
Drain Pipe	はいすいパイプ	name	object	Drain Pipe
Gramophone	グラモフォン	name	object	Gramophone
Music Stand	ふめんだい	name	object	Music Stand
Earth Mound	もりつち	name	object	Earth Mound
Bean Mound	まめのもり	name	object	Bean Mound
Beanstalk	まめのくき	name	object	Beanstalk
Beanstump	まめのきりかぶ	name	object	Beanstump
Beard	ひげ	name	object	Beard
Rupert	ルパート	name	object	Rupert
Pendant	くびかざり	name	object	Pendant
Nails	つめ	name	object	Nails
Grate	かくこ	name	object	Grate
Lock	カギ	name	object	Lock
Witch's charm	まじょのおまもり	name	object	Witch's charm
Grimgnash	グリムナシュ	name	object	Grimgnash
Feathers	はね	name	object	Feathers
Cheese	チーズ	name	object	Cheese
Coins	コイン	name	object	Coins
Witch Glyph	まじょのグリフ	name	object	Witch Glyph
Information Scroll	じょうほうのまきもの	name	object	Information Scroll
Kebab	ケバブ	name	object	Kebab
Fire rift	ひのさけめ	name	object	Fire rift
Earth rift	つちのさけめ	name	object	Earth rift
Body rift	からだのさけめ	name	object	Body rift
Cosmic rift	うちゅうのさけめ	name	object	Cosmic rift
Nature rift	しぜんのさけめ	name	object	Nature rift
Chaos rift	こんとんのさけめ	name	object	Chaos rift
Crop circle	ミステリーサークル	name	object	Crop circle
Centre of crop circle	ミステリーサークルのちゅうこころ	name	object	Centre of crop circle
Magic wheat	まほうのしょうむぎ	name	object	Magic wheat
Magical wheat	まほうのしょうむぎ	name	object	Magical wheat
Growing wheat	なまえているしょうむぎ	name	object	Growing wheat
Wilting wheat	しおれるしょうむぎ	name	object	Wilting wheat
Law rift	ほうのさけめ	name	object	Law rift
Death rift	しのさけめ	name	object	Death rift
Hull	ふねからだ	name	object	Hull
Jenkins	ジェンキンズ	name	object	Jenkins
White tree	しろいき	name	object	White tree
Dead calquat	しんだカルカン	name	object	Dead calquat
Diseased calquat	びょうきのカルカン	name	object	Diseased calquat
A burnt tree	こげたき	name	object	A burnt tree
A tropical tree	ねったいのき	name	object	A tropical tree
Dragon statue	りゅうのぞう	name	object	Dragon statue
Circle	えん	name	object	Circle
Beacon.	かがりひ	name	object	Beacon.
Dragon corpse	りゅうのしたい	name	object	Dragon corpse
A shabby tent	よれよれのテント	name	object	A shabby tent
A flag	はた	name	object	A flag
Aged log	ふるいまるた	name	object	Aged log
funeral pyre	ひそうようのもくざい	name	object	funeral pyre
Barbarian bed	ばんぞくのベッド	name	object	Barbarian bed
Barbarian table	ばんぞくのテーブル	name	object	Barbarian table
Barbarian chair	ばんぞくのいす	name	object	Barbarian chair
Mighty torrent	そうだいなげきりゅう	name	object	Mighty torrent
Pyre site	ひそうのばしょ	name	object	Pyre site
Boat station	ボートステーション	name	object	Boat station
Carved log	ちょうこくされたまるた	name	object	Carved log
Pyre boat	ひそうふね	name	object	Pyre boat
Mithril door	ミスリルのドア	name	object	Mithril door
Barbarian anvil	ばんぞくのかなとこ	name	object	Barbarian anvil
Apparatus	そうち	name	object	Apparatus
Holding area	こうたばエリア	name	object	Holding area
Water rift	みずのさけめ	name	object	Water rift
Soul rift	たましいのさけめ	name	object	Soul rift
Air rift	たいきのさけめ	name	object	Air rift
Mind rift	こころのさけめ	name	object	Mind rift
Blockage	とじふさ	name	object	Blockage
Orrery	たいようけいぎ	name	object	Orrery
Old bookshelf	ふるいほんだな	name	object	Old bookshelf
Professor's table	せんせいのテーブル	name	object	Professor's table
Broken rock	わりれたいわ	name	object	Broken rock
Chopped tendrils	きりられたツル	name	object	Chopped tendrils
Goblin stove	ゴブリンのストーブ	name	object	Goblin stove
Spiderwebs	クモのす	name	object	Spiderwebs
Potential fire	ひのかのうせい	name	object	Potential fire
Stone arch	いしのアーチ	name	object	Stone arch
Boil	ふきでもの	name	object	Boil
Novice Flag	しんまいのはた	name	object	Novice Flag
Intermediate Flag	ちゅうきゅうのはた	name	object	Intermediate Flag
Veteran Flag	ベテランのはた	name	object	Veteran Flag
Novice flag	しんまいのはた	name	object	Novice flag
Bow and arrow	ゆみとや	name	object	Bow and arrow
Sir Lucan	サー・ルカン	name	object	Sir Lucan
Sir Palomedes	サー・パロメデス	name	object	Sir Palomedes
Sir Lancelot	サー・ランスロット	name	object	Sir Lancelot
Sir Bedivere	サー・ベディヴェー	name	object	Sir Bedivere
Barrel of flour	こむぎこのたる	name	object	Barrel of flour
Metal door	てつせいのドア	name	object	Metal door
Vent	はいきくち	name	object	Vent
Sir Tristram	サー・トリストラム	name	object	Sir Tristram
Bank deposit box	ポストかたきんこ	name	object	Bank deposit box
King Arthur	アーサーおう	name	object	King Arthur
The jury	ばいしん	name	object	The jury
Alan	アランナ	name	object	Alan
Court judge	さばはんかん	name	object	Court judge
Locked gate	カギがとじまっているゲート	name	object	Locked gate
Citizen	しみん	name	object	Citizen
Spiders' nest	クモのす	name	object	Spiders' nest
Smashed window	わりれたまど	name	object	Smashed window
Sinclair family compost heap	シンクレアいちぞくのたいひのやま	name	object	Sinclair family compost heap
Sinclair family beehive	シンクレアいちぞくのハチのす	name	object	Sinclair family beehive
Fly paper	ハエとりるかみ	name	object	Fly paper
Eyes	め	name	object	Eyes
Abyssal Rift	しんえんのさけめ	name	object	Abyssal Rift
Birthday cake	たんじょうびケーキ	name	object	Birthday cake
Grinder	ふんさいき	name	object	Grinder
Seed vault	たねのそうこ	name	object	Seed vault
Spirit tree	せいれいじゅ	name	object	Spirit tree
Power surge	おしきせるちから	name	object	Power surge
Recurrent damage	まわりきてきなダメージ	name	object	Recurrent damage
Ultimate force	きゅうきょくのちから	name	object	Ultimate force
Empty vial	くうのしやくびん	name	object	Empty vial
Potion	やくえき	name	object	Potion
Spectator potion	かんせんのやくえき	name	object	Spectator potion
Dominic's coffer	ドミニックのまえばらいきん	name	object	Dominic's coffer
Rewards chest	ほうしゅうのたからばこ	name	object	Rewards chest
Super ranging potion	えんしゃのちょうぞうきょうやく	name	object	Super ranging potion
Super magic potion	まりょくのちょうぞうきょうやく	name	object	Super magic potion
Overload potion	げんかいとっぱやく	name	object	Overload potion
Absorption potion	きゅうしゅうのやくえき	name	object	Absorption potion
Anti-dragon shield	ドラゴンたいせいのたて	name	object	Anti-dragon shield
Magic secateurs	まほうのせんさだめばさみ	name	object	Magic secateurs
Chaos rune	こんとんのルーン	name	object	Chaos rune
Death rune	しのルーン	name	object	Death rune
Blood rune	ちのルーン	name	object	Blood rune
Air rune	たいきのルーン	name	object	Air rune
Water rune	みずのルーン	name	object	Water rune
Earth rune	つちのルーン	name	object	Earth rune
Fire rune	ひのルーン	name	object	Fire rune
Bear droppings	クマのフン	name	object	Bear droppings
Pet house space	ペットのいえのスペース	name	object	Pet house space
Oak house	かしのハウス	name	object	Oak house
Teak house	チークのハウス	name	object	Teak house
Mahogany house	マホガニーのハウス	name	object	Mahogany house
Battle tower	せんとうのとう	name	object	Battle tower
Broken catapult	こわしれたカタパルト	name	object	Broken catapult
Crossbow	ようきゅうじゅう	name	object	Crossbow
Battering ram	はしろつち	name	object	Battering ram
Arrow	や	name	object	Arrow
Broken mast	こわしれたマスト	name	object	Broken mast
Hammer	ハンマー	name	object	Hammer
Arm	うで	name	object	Arm
Old axe	ふるいおの	name	object	Old axe
Pole	ポール	name	object	Pole
Stormram	はしろつち	name	object	Stormram
Skullshield	スカルシールド	name	object	Skullshield
Boards	ボード	name	object	Boards
Handle	ハンドル	name	object	Handle
Frozen warrior	こおりったせんし	name	object	Frozen warrior
Frozen demon	こおりったあくま	name	object	Frozen demon
Frozen orc	こおりったオーク	name	object	Frozen orc
Zamorak altar	ザモラックのさいだん	name	object	Zamorak altar
Saradomin altar	サラドミンのさいだん	name	object	Saradomin altar
Armadyl altar	アーマディルのさいだん	name	object	Armadyl altar
Bandos altar	バンドスのさいだん	name	object	Bandos altar
Big hole	だいきなあな	name	object	Big hole
Little crack	しょうさなすきあいだ	name	object	Little crack
Knight	きし	name	object	Knight
Broken pillar	こわしれたはしら	name	object	Broken pillar
Gold Sink	おうごんのシンク	name	object	Gold Sink
Big door	だいきなドア	name	object	Big door
Large geyser	だいきなあいだかけいずみ	name	object	Large geyser
Poll booth	なげひょうブース	name	object	Poll booth
Snowfall	ふゆき	name	object	Snowfall
Ice bridge	こおりのはし	name	object	Ice bridge
Blighted vine	こうはいしたツル	name	object	Blighted vine
Challenge portal	ちょうせんのポータル	name	object	Challenge portal
Free-for-all portal	みだたたかのポータル	name	object	Free-for-all portal
Ore vein	こうせきのこうみゃく	name	object	Ore vein
Strut	すじまじい	name	object	Strut
Broken strut	こわしれたすじまじい	name	object	Broken strut
Empty sack	くうのふくろ	name	object	Empty sack
Rockfall	おちいし	name	object	Rockfall
Mystic symbol	ひでんのシンボル	name	object	Mystic symbol
Marker	マーカー	name	object	Marker
Supermajority marker	あつたおれてきおおいかずのマーカー	name	object	Supermajority marker
Domination marker	とうちのマーカー	name	object	Domination marker
Mounted Infernal Cape	そうちゃくされたごくえんのマント	name	object	Mounted Infernal Cape
Mounted Max Cape	そうちゃくされたマックス・マント	name	object	Mounted Max Cape
Volcanic Forge	かざんのろ	name	object	Volcanic Forge
Wilderness Statistics	ウィルダネスのとうけい	name	object	Wilderness Statistics
Artefacts	じんこうぶつ	name	object	Artefacts
Cavern	おおどうくつ	name	object	Cavern
Consecrated house	せいべつされたハウス	name	object	Consecrated house
Desecrated house	ぼうとくされたハウス	name	object	Desecrated house
Nature house	しぜんのハウス	name	object	Nature house
Habitat space	なまいきスペース	name	object	Habitat space
Igloo	イグルー	name	object	Igloo
Crater	クレーター	name	object	Crater
Grassland	そうげん	name	object	Grassland
Forest floor	はやしゆか	name	object	Forest floor
Burnt rock	こげたいわ	name	object	Burnt rock
Scratching post space	つめかきポストのスペース	name	object	Scratching post space
Oak scratching post	かしのつめかきポスト	name	object	Oak scratching post
Teak scratching post	チークのつめかきポスト	name	object	Teak scratching post
Mahogany scratching post	マホガニーのつめかきポスト	name	object	Mahogany scratching post
Arena space	アリーナのスペース	name	object	Arena space
Arena	アリーナ	name	object	Arena
Pet list space	ペットいちらんのスペース	name	object	Pet list space
Pet list	ペットのいちらん	name	object	Pet list
Pet feeder space	ペットのエサいりれスペース	name	object	Pet feeder space
Oak feeder	かしのエサいりれ	name	object	Oak feeder
Teak feeder	チークのエサいりれ	name	object	Teak feeder
Mahogany feeder	マホガニーのエサいりれ	name	object	Mahogany feeder
Appendage	つきぞくもの	name	object	Appendage
The Font of Consumption	きえひのみなもといずみ	name	object	The Font of Consumption
The Overseer	かんとくしゃ	name	object	The Overseer
Slimy residue	ねば々なのこりとめもの	name	object	Slimy residue
Boils	ふきでもの	name	object	Boils
Overseer's book	かんとくしゃのほん	name	object	Overseer's book
Old log	ふるいまるた	name	object	Old log
Insurance stall	ほけんのやだい	name	object	Insurance stall
Clan Cup portal	クラン・カップのポータル	name	object	Clan Cup portal
Portal Nexus	ポータル・ネクサス	name	object	Portal Nexus
Sofa	ソファー	name	object	Sofa
Charcoal furnace	すみろ	name	object	Charcoal furnace
Medpack Box	すくきゅうはこ	name	object	Medpack Box
Training dummy	れんしゅうようサンドバッグ	name	object	Training dummy
Information	じょうほう	name	object	Information
Deadman chest	デッドマンのたからばこ	name	object	Deadman chest
Ivory table	ぞうげのテーブル	name	object	Ivory table
Handholds	てかけかり	name	object	Handholds
Broken battering ram	こわしれたはしろつち	name	object	Broken battering ram
Broken crossbow	こわしれたようきゅうじゅう	name	object	Broken crossbow
Food cupboard	しょくべものたな	name	object	Food cupboard
Utensil cupboard	ちょうりきぐたな	name	object	Utensil cupboard
Meat table	にくのテーブル	name	object	Meat table
Buffet table	ビュッフェのテーブル	name	object	Buffet table
Tithe patch	タイスのはたけ	name	object	Tithe patch
Golovanova seedling	ゴロバノバのなえ	name	object	Golovanova seedling
Blighted Golovanova seedling	こうはいしたゴロバノバのなえ	name	object	Blighted Golovanova seedling
Golovanova plant	ゴロバノバのかぶ	name	object	Golovanova plant
Blighted Golovanova plant	こうはいしたゴロバノバのかぶ	name	object	Blighted Golovanova plant
Bologano seedling	ボロガノのなえ	name	object	Bologano seedling
Blighted Bologano seedling	こうはいしたボロガノのなえ	name	object	Blighted Bologano seedling
Bologano plant	ボロガノのかぶ	name	object	Bologano plant
Blighted Bologano plant	こうはいしたボロガノのかぶ	name	object	Blighted Bologano plant
Logavano seedling	ロガバノのなえ	name	object	Logavano seedling
Blighted Logavano seedling	こうはいしたロガバノのなえ	name	object	Blighted Logavano seedling
Logavano plant	ロガバノのかぶ	name	object	Logavano plant
Blighted Logavano plant	こうはいしたロガバノのかぶ	name	object	Blighted Logavano plant
Fruit cart	フルーツのカート	name	object	Fruit cart
Seed table	たねがのりったテーブル	name	object	Seed table
Saltpetre	しょうせき	name	object	Saltpetre
Farm door	のうじょうのドア	name	object	Farm door
Mature juniper tree	なりじゅくしたセイヨウネズ のき	name	object	Mature juniper tree
Grape arbor	ブドウたな	name	object	Grape arbor
Barrel rack	たるのラック	name	object	Barrel rack
Empty basket	くうのカゴ	name	object	Empty basket
Apple basket	リンゴのカゴ	name	object	Apple basket
Fish basket	さかなのカゴ	name	object	Fish basket
Onion basket	たまねぎのカゴ	name	object	Onion basket
Potato basket	ジャガイモのカゴ	name	object	Potato basket
Wood Basket	もくざいのカゴ	name	object	Wood Basket
Big beer barrel	だいきなビールのたる	name	object	Big beer barrel
Fruit Stall	くだものやだい	name	object	Fruit Stall
Barrel of fish	さかなのたる	name	object	Barrel of fish
Empty barrel	くうのたる	name	object	Empty barrel
Fishing Crane	さかなのクレーン	name	object	Fishing Crane
Sandworm castings	ゴカイのはいせつもの	name	object	Sandworm castings
Post	ポスト	name	object	Post
Tin bath	スズのゆぶね	name	object	Tin bath
Beer barrels	ビールのたる	name	object	Beer barrels
Broken table	こわしれたテーブル	name	object	Broken table
Till	レジ	name	object	Till
Destroyed furniture	はかいされたいえぐ	name	object	Destroyed furniture
Broken rowboat	こわしれたてこぎふね	name	object	Broken rowboat
Sunken rowboat	しずんだてこぎふね	name	object	Sunken rowboat
Broken weapons	こわしれたぶき	name	object	Broken weapons
Alchemical Hydra	れんきんじゅつヒドラ	name	object	Alchemical Hydra
Score board	スコアボード	name	object	Score board
Arcane crystal	まほうのすいしょう	name	object	Arcane crystal
Dark crystal	あんこくのすいしょう	name	object	Dark crystal
Blood crystal	ちのすいしょう	name	object	Blood crystal
Blood Altar	ちのさいだん	name	object	Blood Altar
Dark Altar	あんこくのさいだん	name	object	Dark Altar
Soul Altar	たましいのさいだん	name	object	Soul Altar
Parchment	ようひし	name	object	Parchment
Vials	しやくびん	name	object	Vials
Spirit pump	スピリット・ポンプ	name	object	Spirit pump
Volcanic sulphur	かざんいおう	name	object	Volcanic sulphur
Double bed	ダブルベッド	name	object	Double bed
Glass table	ガラスのテーブル	name	object	Glass table
Work table	さぎょうだい	name	object	Work table
Wheely table	くるまわつきテーブル	name	object	Wheely table
Velvet stool	ベルベットのスツール	name	object	Velvet stool
Wooden chair	もくせいのいす	name	object	Wooden chair
Velvet round chair	ベルベットのまるいす	name	object	Velvet round chair
Metal ladder	てつせいのハシゴ	name	object	Metal ladder
Bank light	ぎんこうのしょうめい	name	object	Bank light
Bank papers	ぎんこうしょるい	name	object	Bank papers
Lovakite furnace	ロヴァカイトのろ	name	object	Lovakite furnace
Ornamental anvil	そうしょくされたかなとこ	name	object	Ornamental anvil
Hard rock	かたいいわ	name	object	Hard rock
Cavity	くうどう	name	object	Cavity
Pot of dynamite	ダイナマイトのどなべ	name	object	Pot of dynamite
Shattered rockface	くずれたいわかべ	name	object	Shattered rockface
Ore sack	こうせきのふくろ	name	object	Ore sack
Lovakite rocks	ロヴァカイトのいわ	name	object	Lovakite rocks
Platform support	プラットホームのしえ	name	object	Platform support
Compromised support	きけんなしえ	name	object	Compromised support
Compromised floorboards	きけんなゆかいた	name	object	Compromised floorboards
Gas cylinder	ガスシリンダー	name	object	Gas cylinder
Cell wall	かんぼうのかべ	name	object	Cell wall
Kruk	クラック	name	object	Kruk
Cavern entrance	おおどうくつのいりぐち	name	object	Cavern entrance
Cavern exit	おおどうくつのでぐち	name	object	Cavern exit
Ruptured cavern	くずれこわしたどうくつ	name	object	Ruptured cavern
Rocky ledge	いわたな	name	object	Rocky ledge
Dodgy ground	きけんなちばん	name	object	Dodgy ground
Broken ground	こわしれたちばん	name	object	Broken ground
Dart trap	ダーツのわな	name	object	Dart trap
Locked chest	とじているたからばこ	name	object	Locked chest
Bronze Door	せいどうのドア	name	object	Bronze Door
Burning brazier	もえているひばち	name	object	Burning brazier
Large boulder	だいきないわ	name	object	Large boulder
Monkey trap	サルのわな	name	object	Monkey trap
Minecart	トロッコ	name	object	Minecart
Rope ladder	ロープのハシゴ	name	object	Rope ladder
Servant's money bag	めしつかいのきゅうよぶくろ	name	object	Servant's money bag
Vine ladder	ツルのハシゴ	name	object	Vine ladder
Steep roof	きゅうなやね	name	object	Steep roof
Mysterious ruins	ふかしぎなはいきょ	name	object	Mysterious ruins
Inanimate Altar	なまきのないさいだん	name	object	Inanimate Altar
Awakened Altar	おぼえせいしたさいだん	name	object	Awakened Altar
Juna	ジューナ	name	object	Juna
Inconspicuous bush (hard)	めたてたないていぼく（じょうきゅう）	name	object	Inconspicuous bush (hard)
STASH (hard)	かくしばしょ（じょうきゅう）	name	object	STASH (hard)
Inconspicuous hole (hard)	めたてたないあな（じょうきゅう）	name	object	Inconspicuous hole (hard)
Inconspicuous rocks (hard)	めたてたないいわ（じょうきゅう）	name	object	Inconspicuous rocks (hard)
Inconspicuous crate (hard)	めたてたないはこ（じょうきゅう）	name	object	Inconspicuous crate (hard)
Inconspicuous bush (elite)	めたてたないていぼく（ちょうきゅう）	name	object	Inconspicuous bush (elite)
STASH (elite)	かくしばしょ（ちょうきゅう）	name	object	STASH (elite)
Inconspicuous hole (elite)	めたてたないあな（ちょうきゅう）	name	object	Inconspicuous hole (elite)
Inconspicuous rocks (elite)	めたてたないいわ（ちょうきゅう）	name	object	Inconspicuous rocks (elite)
Inconspicuous crate (elite)	めたてたないはこ（ちょうきゅう）	name	object	Inconspicuous crate (elite)
Inconspicuous bush (master)	めたてたないていぼく（たつじん）	name	object	Inconspicuous bush (master)
STASH (master)	かくしばしょ（たつじん）	name	object	STASH (master)
Inconspicuous hole (master)	めたてたないあな（たつじん）	name	object	Inconspicuous hole (master)
Inconspicuous rocks (master)	めたてたないいわ（たつじん）	name	object	Inconspicuous rocks (master)
Inconspicuous crate (master)	めたてたないはこ（たつじん）	name	object	Inconspicuous crate (master)
Reward chest	ほうしゅうのたからばこ	name	object	Reward chest
Coffer	まえばらいきん	name	object	Coffer
Shrine	せいどう	name	object	Shrine
House Advertisement	いえのこくち	name	object	House Advertisement
Bank Deposit Pot	なべかたきんこ	name	object	Bank Deposit Pot
Gnome bench	ノームのベンチ	name	object	Gnome bench
Marble bench	だいりせきのベンチ	name	object	Marble bench
Obsidian bench	こくようせきのベンチ	name	object	Obsidian bench
Tip jar space	チップのびんのスペース	name	object	Tip jar space
Teleport space	ワープスペース	name	object	Teleport space
Topiary space	トピアリーのスペース	name	object	Topiary space
Pool space	のみばのスペース	name	object	Pool space
Theme space	テーマのスペース	name	object	Theme space
Fence space	フェンスのスペース	name	object	Fence space
Adventure log space	ぼうけんかログのスペース	name	object	Adventure log space
Jewellery box space	ほうせきばこのスペース	name	object	Jewellery box space
Boss lair space	ボスせいそくちのスペース	name	object	Boss lair space
Display space	てんじスペース	name	object	Display space
Quest list space	クエストいちらんのスペース	name	object	Quest list space
Tip jar	チップのびん	name	object	Tip jar
Ancient Altar	こだいのさいだん	name	object	Ancient Altar
Lunar Altar	ルーナのさいだん	name	object	Lunar Altar
Mahogany Adventure Log	マホガニーのぼうけんかログ	name	object	Mahogany Adventure Log
Gilded Adventure Log	おうごんのぼうけんかログ	name	object	Gilded Adventure Log
Marble adventure log	だいりせきのぼうけんかログ	name	object	Marble adventure log
Boss lair display	ボスせいそくちのてんじ	name	object	Boss lair display
Kraken display	クラーケンのてんじ	name	object	Kraken display
Zulrah display	ズルラのてんじ	name	object	Zulrah display
Kalphite Queen display	じょおうカルファイトのてんじ	name	object	Kalphite Queen display
Cerberus display	ケルベロスのてんじ	name	object	Cerberus display
Abyssal Sire display	しんえんのおすおやのてんじ	name	object	Abyssal Sire display
Skotizo display	スコティーゾのてんじ	name	object	Skotizo display
Mounted Emblem	そうちゃくされたエンブレム	name	object	Mounted Emblem
Mounted Coins	そうちゃくされたコイン	name	object	Mounted Coins
Cape hanger	マントかけば	name	object	Cape hanger
Mounted Achievement Diary Cape	そうちゃくされたたっせいきろくマント	name	object	Mounted Achievement Diary Cape
Mounted Fire Cape	そうちゃくされたファイアーケープ	name	object	Mounted Fire Cape
Mounted Music Cape	そうちゃくされたおんがくマント	name	object	Mounted Music Cape
Mounted Quest Cape	そうちゃくされたクエストマント	name	object	Mounted Quest Cape
Mounted Agility Cape	そうちゃくされたうんどうしんけいマント	name	object	Mounted Agility Cape
Mounted Agility Cape (t)	そうちゃくされたうんどうしんけいマント（えん）	name	object	Mounted Agility Cape (t)
Mounted Attack Cape	そうちゃくされたこうげきりょくマント	name	object	Mounted Attack Cape
Mounted Attack Cape (t)	そうちゃくされたこうげきりょくマント（えん）	name	object	Mounted Attack Cape (t)
Mounted Construction Cape	そうちゃくされたけんちくマント	name	object	Mounted Construction Cape
Mounted Construction Cape (t)	そうちゃくされたけんちくマント（えん）	name	object	Mounted Construction Cape (t)
Mounted Cooking Cape	そうちゃくされたりょうりマント	name	object	Mounted Cooking Cape
Mounted Cooking Cape (t)	そうちゃくされたりょうりマント（えん）	name	object	Mounted Cooking Cape (t)
Mounted Crafting Cape	そうちゃくされたこうさくマント	name	object	Mounted Crafting Cape
Mounted Crafting Cape (t)	そうちゃくされたこうさくマント（えん）	name	object	Mounted Crafting Cape (t)
Mounted Defence Cape	そうちゃくされたしゅびりょくマント	name	object	Mounted Defence Cape
Mounted Defence Cape (t)	そうちゃくされたしゅびりょくマント（えん）	name	object	Mounted Defence Cape (t)
Mounted Farming Cape	そうちゃくされたのうぎょうマント	name	object	Mounted Farming Cape
Mounted Farming Cape (t)	そうちゃくされたのうぎょうマント（えん）	name	object	Mounted Farming Cape (t)
Mounted Firemaking Cape	そうちゃくされたひおこしマント	name	object	Mounted Firemaking Cape
Mounted Firemaking Cape (t)	そうちゃくされたひおこしマント（えん）	name	object	Mounted Firemaking Cape (t)
Mounted Fishing Cape	そうちゃくされたつりマント	name	object	Mounted Fishing Cape
Mounted Fishing Cape (t)	そうちゃくされたつりマント（えん）	name	object	Mounted Fishing Cape (t)
Mounted Fletching Cape	そうちゃくされたもくざいかこうマント	name	object	Mounted Fletching Cape
Mounted Fletching Cape (t)	そうちゃくされたもくざいかこうマント（えん）	name	object	Mounted Fletching Cape (t)
Mounted Herblore Cape	そうちゃくされたちょうごうマント	name	object	Mounted Herblore Cape
Mounted Herblore Cape (t)	そうちゃくされたちょうごうマント（えん）	name	object	Mounted Herblore Cape (t)
Mounted Hitpoints Cape	そうちゃくされたたいりょくマント	name	object	Mounted Hitpoints Cape
Mounted Hitpoints Cape (t)	そうちゃくされたたいりょくマント（えん）	name	object	Mounted Hitpoints Cape (t)
Mounted Hunting Cape	そうちゃくされたかりゅうどマント	name	object	Mounted Hunting Cape
Mounted Hunting Cape (t)	そうちゃくされたかりゅうどマント（えん）	name	object	Mounted Hunting Cape (t)
Mounted Magic Cape	そうちゃくされたまほうマント	name	object	Mounted Magic Cape
Mounted Magic Cape (t)	そうちゃくされたまほうマント（えん）	name	object	Mounted Magic Cape (t)
Mounted Mining Cape	そうちゃくされたさいくつマント	name	object	Mounted Mining Cape
Mounted Mining Cape (t)	そうちゃくされたさいくつマント（えん）	name	object	Mounted Mining Cape (t)
Mounted Prayer Cape	そうちゃくされたいのりマント	name	object	Mounted Prayer Cape
Mounted Prayer Cape (t)	そうちゃくされたいのりマント（えん）	name	object	Mounted Prayer Cape (t)
Mounted Ranged Cape	そうちゃくされたえんしゃマント	name	object	Mounted Ranged Cape
Mounted Ranged Cape (t)	そうちゃくされたえんしゃマント（えん）	name	object	Mounted Ranged Cape (t)
Mounted Runecrafting Cape	そうちゃくされたルーンさくりマント	name	object	Mounted Runecrafting Cape
Mounted Runecrafting Cape (t)	そうちゃくされたルーンさくりマント（えん）	name	object	Mounted Runecrafting Cape (t)
Mounted Slayer Cape	そうちゃくされたとうばつマント	name	object	Mounted Slayer Cape
Mounted Slayer Cape (t)	そうちゃくされたとうばつマント（えん）	name	object	Mounted Slayer Cape (t)
Mounted Smithing Cape	そうちゃくされたかじマント	name	object	Mounted Smithing Cape
Mounted Smithing Cape (t)	そうちゃくされたかじマント（えん）	name	object	Mounted Smithing Cape (t)
Mounted Strength Cape	そうちゃくされたわんりょくマント	name	object	Mounted Strength Cape
Mounted Strength Cape (t)	そうちゃくされたわんりょくマント（えん）	name	object	Mounted Strength Cape (t)
Mounted Thieving Cape	そうちゃくされたぬすみマント	name	object	Mounted Thieving Cape
Mounted Thieving Cape (t)	そうちゃくされたぬすみマント（えん）	name	object	Mounted Thieving Cape (t)
Mounted Woodcutting Cape	そうちゃくされたきこりマント	name	object	Mounted Woodcutting Cape
Mounted Woodcutting Cape (t)	そうちゃくされたきこりマント（えん）	name	object	Mounted Woodcutting Cape (t)
Quest List	クエストいちらん	name	object	Quest List
Topiary bush	トピアリーのていぼく	name	object	Topiary bush
Kraken Topiary	クラーケンのトピアリー	name	object	Kraken Topiary
Zulrah Topiary	ズルラのトピアリー	name	object	Zulrah Topiary
Kalphite Queen Topiary	じょおうカルファイトのトピアリー	name	object	Kalphite Queen Topiary
Cerberus Topiary	ケルベロスのトピアリー	name	object	Cerberus Topiary
Abyssal Sire Topiary	しんえんのおすおやのトピアリー	name	object	Abyssal Sire Topiary
Skotizo Topiary	スコティーゾのトピアリー	name	object	Skotizo Topiary
Pool of Restoration	かいふくののみば	name	object	Pool of Restoration
Pool of Revitalisation	かっせいかののみば	name	object	Pool of Revitalisation
Pool of Rejuvenation	さいせいののみば	name	object	Pool of Rejuvenation
Fancy pool of Rejuvenation	おしゃれなさいせいののみば	name	object	Fancy pool of Rejuvenation
Ornate pool of Rejuvenation	かれいなさいせいののみば	name	object	Ornate pool of Rejuvenation
Zen garden	ぜんのにわ	name	object	Zen garden
Zen theme	ぜんのテーマ	name	object	Zen theme
