english	translation	category	sub_category	source
This monkey seems like it might want to talk!	このさるははなしたいみたいだ！	examine	npc	Monkey
This poor pet monkey looks very lost.	このかわいそうなペットのさるはすごくまよっているみたいだ。	examine	npc	Monkey
A large and lumbering undead monkey.	おおきなおそいしこたみないさる。	examine	npc	Monkey Zombie
A large and lumbering undead monkey stands here, blocking the way.	おおきなおそいしこたみないさるがここにいて、みちをさえぎっている。	examine	npc	Monkey Zombie
A recently deceased monkey. Its flesh seems to be worse for the wear.	さきほどなくなったさるで、そのにくはいたんでいるみたいだ。	examine	npc	Monkey Zombie
A small monkey dressed in purple clothes. He looks like a priest.	むらさきのふくをきたちいさいさるで、そうりょうのようだ。	examine	npc	Bonzara
I don't want to get on the wrong side of her.	かのじょのわるいがわにはなりたくない。	examine	npc	Elf Warrior
She looks pretty handy with that bow.	かのじょはそのゆみでじょうずにみえる。	examine	npc	Elf Archer
An elf of Lletya.	えるぶのせんみん。	examine	npc	Goreu
An elven child.	えるぶのこども。	examine	npc	Eoin
A graceful elf.	ひょうしな、エルフ。	examine	npc	Eluned
This sheep is dyed red.	このひつじはあかくそめられた。	examine	npc	Red Sheep
This sheep is dyed green.	このひつじはみどりくそめられた。	examine	npc	Green Sheep
This sheep is dyed blue.	このひつじはあおくそめられた。	examine	npc	Blue Sheep
This sheep is dyed yellow.	このひつじはきいろくそめられた。	examine	npc	Yellow Sheep
A gnome inventor.	ノーム、はつめいか。	examine	npc	Gnome
Inefficient looking.	ひりつすこし、みため。	examine	npc	GPDT employee
Could do with losing a few pounds.	ほんのすこしおもみをおとしたほうがいい。	examine	npc	Horacio
A happening kind of guy!	きてるやつ！	examine	npc	Kangai Mau
Advisor to the Duke of Lumbridge.	らむぶりっじこうしゃくのあくもりん。	examine	npc	Sigmund
Former advisor to the Duke of Lumbridge.	ふるいらむぶりっじこうしゃくのあくもりん。	examine	npc	Sigmund
The ruler of the Dorgeshuun	ろるげっしゅうんのしゅくじゃ。	examine	npc	Ur-tag
He looks like he's in charge of the miners.	かれはこうなんのずがすうぶでおるみたいだ。	examine	npc	Mistag
This one is slacking off.	このやつはうむくらをしている。	examine	npc	Cave goblin miner
He protects the miners.	かれはこうなんをまもる。	examine	npc	Cave goblin guard
He's working away.	かれは、しごと、やっている。	examine	npc	Cave goblin miner
A warrior from Shilo Village.	しろむらのせんし。	examine	npc	Mosol Rei
An unquiet soul.	やすまないたましい。	examine	npc	Spirit of Zadimus
A minion of Rashiliyia.	らしーりああのしもべ。	examine	npc	Undead one
The animated dead; one of Rashiliyia's minions.	うごくしたい。らしーりああのしもべのひとり。	examine	npc	Undead one
The animated spirit of Rashiliyia the Zombie Queen.	あにめせいれいのかぞくおうぎんのらしーりあ。	examine	npc	Rashiliyia
A giant zombie of huge strength and devastating power.	おおきなゾンビで、ものすごいちからとはかいてきなちから。	examine	npc	Nazastarool
A giant skeleton of huge strength and devastating power.	おおきなガイコツで、ものすごいちからとはかいてきなちから。	examine	npc	Nazastarool
A giant ghost of huge strength and devastating power.	おおきなおばけで、ものすごいちからとはかいてきなちから。	examine	npc	Nazastarool
A cart driver; it looks like he's quite experienced.	かーとのうんてんしゅで、すごくけいけんがあるみたいだ。	examine	npc	Hajedy
This is Kaleb Paramaya, a warm and friendly inn owner.	これはかれぶぱらまや。あたたかくてなかよい、やどのあるじだ。	examine	npc	Kaleb Paramaya
This is Yohnus, he runs the local smithery.	これはよにゅす。かれはちゅうごくのたんろをちゅういする。	examine	npc	Yohnus
This is Seravel, he sells tickets for the 'Lady of the Waves'.	これはせらべるだ。かれは「はのおんな」のきっぷをうる。	examine	npc	Seravel
Yanni Salika; he buys and sells antiques.	やんにさりか。かれはこっきをかったり、うったりする。	examine	npc	Yanni Salika
An intelligent-looking shop owner.	かしこそうなみせのあるじ。	examine	npc	Obli
This is Fernahei; he owns the local fishing tackle shop.	これはふぇるなへい。かれはちゅうごくのつりぐぱんやのあるじ。	examine	npc	Fernahei
He's the Captain of the 'Lady of the Waves'.	かれは「はのおんな」のせんちょうだ。	examine	npc	Captain Shanks
He helps the professor.	かれは きょうじゅをたすける。	examine	npc	Observatory assistant
A man, learned in the ways of the stars.	ほしのやりかたをまなんだおとこ。	examine	npc	Observatory professor
Sleeping like an ugly baby.	みにくいあかちゃんのようにねている。	examine	npc	Sleeping guard
He doesn't look like he'd trust his own mother.	かれは じぶんのおかあさんもしんじないみたいだ。	examine	npc	Goblin guard
Spooky.	こわい。	examine	npc	Ghost
The essence of evil.	あくのほんしつ。	examine	npc	Spirit of Scorpius
A vicious, little, stinging thing.	あくい、ちいさい、さす、もの。	examine	npc	Grave scorpion
A nasty, poisonous arachnid.	いや、どく、くも。	examine	npc	Poison spider
An old goblin hag.	ふるいごぶりんのおんなしゃくし。	examine	npc	Naghead
A young goblin 'beauty'.	わかいごぶりんの「びじん」。	examine	npc	Wagchin
Big appetite for a small creature.	ちいさいいきものにしてはおおきなしょくよく。	examine	npc	Greasycheeks
Likes drink a little too much.	ちょっぴりのみもの。	examine	npc	Smellytoes
Lean and green.	ほそくてみどり。	examine	npc	Creakyknees
He looks to be in a world of his own.	かれは じぶんのせかいにいるみたいだ。	examine	npc	Clothears
This guard looks rather drunk and has beer stains down his armour.	このえいごはかなりよっぱらっていて、よろいにビールのしみがある。	examine	npc	Guard Captain
Angry and stressed, he doesn't seem to have time for anything other than sand.	おこっていて、ストレスがあって、かれはすなのほかのことに じかんがないみたいだ。	examine	npc	Sandy
He seems to be distracted, looking out of the window at something.	かれはまどからなにかをみて、そらしていているみたいだ。	examine	npc	Sandy
Mazion seems to be covered in sand.	ぎまじおんはすなでおおわれているみたいだ。	examine	npc	Mazion
Blaec seems to be covered in sand.	ぶらあっくはすなでおおわれているみたいだ。	examine	npc	Blaec
Reeso seems to be covered in sand.	りーそはすなでおおわれているみたいだ。	examine	npc	Reeso
Keeps the peace... kind of.	へいわをたもつ...ようなもん。	examine	npc	Guard
What a boring job he has.	なんてつまらないしごと。	examine	npc	Door man
Watches stuff. But who watches him?	ものをみている。けど、だれがかれをみている？	examine	npc	Watchman
A soldier of the town of Yanille.	やにーるのまちのへいし。	examine	npc	Soldier
The head gardener.	あたまのくわけたじん。	examine	npc	Wyson the gardener
A bold knight famed for his travels.	たびであなまえなくてきなないと。	examine	npc	Sigbert the Adventurer
Distinctly piratey.	あきらかに、かいぞく、らしい。	examine	npc	Capt' Arnav
He looks flipping mad.	かれはぐるぐるおこっているみたいだ。	examine	npc	Flippa
He looks ready to flip out.	かれはぐるぐるはじけるよういをしているみたいだ。	examine	npc	Tilt
The brother of Miles and Giles.	まいるすときーるすのきょうだい。	examine	npc	Niles
The brother of Niles and Giles.	ないるすときーるすのきょうだい。	examine	npc	Miles
The brother of Niles and Miles.	ないるすとまいるすのきょうだい。	examine	npc	Giles
A retired Security Guard.	りたいあはんぐぁあど。	examine	npc	Security Guard
Swashbuckled his way across the seven seas.	しちかい、こえ、ぶかぶかしたけん、やり、なおす。	examine	npc	Cap'n Hand
He probably hasn't smiled since the Third Age.	かれはだいさんじだいいらい ほぼ ゑがおにならないだろう。	examine	npc	Advisor Ghrim
He's probably seen better days.	かれは、たぶん、よい、ひ、みた。	examine	npc	Bob Barter (herbs)
Would you buy a used nature rune from this guy?	あなたはこのやつから つかったしぜん・るーんを かいます？	examine	npc	Murky Matt (runes)
A tribal man, for sure.	ぞくぞくのおとこ、たしかに。	examine	npc	Relobo Blinyo (logs)
He's travelled a long way.	かれは、なが、みち、たび。	examine	npc	Hofuthand (weapons and armour)
His music flows like the wind.	かれのおんがくはかぜのようにながれる。	examine	npc	Reshi
Repairs stuff.	もの、なおす。	examine	npc	Thumpy
An experienced musician.	えきけん、おんがくし。	examine	npc	Thomdril
She looks a little concerned.	かのじょはちょっぴりしんぱいしているみたいだ。	examine	npc	Kendall
This imp is clearly the class clown.	このいんぷはあきらかにくらすのどくわうだ。	examine	npc	Dunce
Do not upset this teacher. You have been warned!	このきょうしをうかすな。あなたはけいこくされた！	examine	npc	Mr. Mordaut
I guess he wants to be more than just the muscle.	かれはきんにくだけいじゃ、もっともなってたいのだろう。	examine	npc	Giant
If the mummy is at school, where are the kids?	みーらががっこうにいたら、こどもたちはどこ？	examine	npc	Mummy
Brains!	のう。	examine	npc	Zombie
The studious one.	べんきょうしている、ひと。	examine	npc	Goblin
He looks bored.	かれはつまらなそうだ。	examine	npc	Goblin
The sandwich lady.	サンドイッチ、おんな。	examine	npc	Sandwich lady
He's on watch.	かれはとのばんをしている。	examine	npc	Guard Recruiter
An extremely powerful knight of balance.	ずっともりょくなきんこうのないと。	examine	npc	Elite Void Knight
Tries so hard to fit in, but just can't get it right.	ものすごく うまくいくようとするけど、ただ ただしくいかない。	examine	npc	Lesser Fanatic
He'll smell it later.	かれは、あとで、においを、かぐ。	examine	npc	The 'Wedge'
For he has risen to ascendancy!	かれはしょうりにあがった！	examine	npc	Elder Gnome child
Whatever you do, don't attack her goblins!	あなたがなにをしても、かのじょのごぶりんをこうげきするな！	examine	npc	Two-pints
A promising citizen.	のぞみ、ある、しみん。	examine	npc	Jarr
Mysterious.	なぞめいた。	examine	npc	Le-sabrè
He tends to the flax fields.	かれはあまでんを せわする。	examine	npc	Flax keeper
Attracts a lot of attention.	たくさんちゅういをひきつける。	examine	npc	Hatius Cosaintus
Dude!	おっさん。	examine	npc	Toby
Master of all Achievement Diaries.	すべてのぎょうせきにっしのあくぶぎょう。	examine	npc	Twiggy O'Korn
Seems to know a thing or two.	ちょっぴりしっているみたいだ。	examine	npc	Hunting expert
It seems to be on a permanent sugar rush.	それはずっとさとうのはやきのようだ。	examine	npc	Spotted kebbit
Quieter than a ninja mouse with slippers on.	すりっぱをはいたにんじゃねずみより しずか。	examine	npc	Dark kebbit
Now you see it; now you don't.	いまみえる。いまみえない。	examine	npc	Dashing kebbit
Somehow much smoother in smaller form.	どういうわけか、ちいさいかたちではるかにすべすべ。	examine	npc	Vet'ion Jr.
Only the true lord & king of the lands can lift his burden.	ただ ほんとうのもんしゃとおうだけが、かれのにせをあげられる。	examine	npc	Vet'ion Jr.
A rolling chocolate egg.	ころがる、ちょこれーと、たまご。	examine	npc	Egg
A happy child, now that he has been freed.	げんきなこども。このこと、かれはじゆうになった。	examine	npc	Jack
A happy child, now that she has been freed.	げんきなこども。このこと、かのじょはじゆうになった。	examine	npc	Jill
A scuttling little scorpion with an incredibly vicious tail.	ちょこちょこあるくちいさいさそりで、かなり ずるいおしり。	examine	npc	Scorpia's offspring
It blends in very well with its surroundings.	それはまわりいえん そらすることに、すごくうまい。	examine	npc	Tropical wagtail
This bird obviously doesn't believe in subtlety.	このとりはあきらかにこまかさをしんじない。	examine	npc	Crimson swift
Best served ice cold.	こおりにはのせられている。	examine	npc	Cerulean twitch
Actually, golden screecher might be a more appropriate name.	じっさい、きんいろのわめきこえのほうが、もっともあうなまえかもしれません。	examine	npc	Golden warbler
Nothing much to get in a flap about.	ばたばたになんもない。	examine	npc	Copper longtail
A black warlock. The air seems to distort wherever it passes.	くろいまじょ。くうきはどこをとおっても そらぶるみたいだ。	examine	npc	Black warlock
It's a snowy knight butterfly.	ゆきのるきいろチョウチョ。	examine	npc	Snowy knight
A sapphire glacialis. It doesn't look as pretentious as its name sounds.	サファイア、ぐれーしゃりす。なまえの、ようなぎょういんらしくない。	examine	npc	Sapphire glacialis
It's a ruby harvest butterfly.	ルビー、しゅうかく、ちょうだ。	examine	npc	Ruby harvest
A retired mining engineer.	たいしょく、さんこつ、ぎし。	examine	npc	Mercy
He looks a tad upset.	かれはちょっとおこっているみたいだ。	examine	npc	Angry barbarian spirit
Do not fear the Reaper.	しぬかみをおそれるな。	examine	npc	Death
A zombie. He looks pretty dead.	ゾンビ。かれはかなりしんでいるみたいだ。	examine	npc	Zombie
Legs 11, good at bingo but bad at doing handstands.	あし11。びんごはじょうずだけど、さかだちはへた。	examine	npc	Most of a Zombie
He seems to be a little legless.	かれはちょっぴりあしがないみたいだ。	examine	npc	Most of a Zombie
A zombie, with a bit of a bald spot.	ゾンビで、ちょっぴりはげたはげ。	examine	npc	Zombie
A zombie, with a major bald spot!	ゾンビで、おおきなはげたはげ！	examine	npc	Most of a Zombie
I bet I could grab that...	ぼくが、あれ、つかめる、かも。	examine	npc	Zombie Head
A zombie, he could probably do with a bath.	ゾンビで、かれはたぶん おふろがひつよう。	examine	npc	Zombie
Half the man he used to be.	もとのおとこのはんぶん。	examine	npc	Half-Zombie
Clearly someones better half.	あきらかに、だれかの、より、いい、はんぶん。	examine	npc	Other Half-Zombie
A friendly little pet.	やさしい、ちいさい、ペット。	examine	npc	Wily cat
Wild and hellish.	やまのようで、じごくのよう。	examine	npc	Wily hellcat
A hellish little pet.	じごく、ちいさい、ペット。	examine	npc	Hell-kitten
A friendly not-so little pet.	やさしい、あまり、ちいさくない、ペット。	examine	npc	Overgrown cat
A hellish not-so little pet.	じごく、あまり、ちいさくない、ペット。	examine	npc	Overgrown hellcat
Ascending to rest.	ねむるをあがる。	examine	npc	Peaceful barbarian spirit
I mine in ma' mine, where I mine all da time...	わたしはわたしのこうざんで こうざんして、いつもそこでこうざんする...	examine	npc	Miner
Salty old sea dog.	しおからいふるいうみのいぬ。	examine	npc	Murphy
Pretty barmaid.	かわいいぼうぎょう。	examine	npc	Sam
A large snake that thrives in swamps.	ぬまでまそろっているおおきなへび。	examine	npc	Swamp snake
A dead snake that thrived in the swamp, until it met you.	ぬまでまそろっていたしんだへびで、あなたに あった。	examine	npc	Swamp snake
Arrghhh... A ghast!	あああ、ガスト。	examine	npc	Ghast
Euew.	うえ。	examine	npc	Giant snail
The shadowy remains of a long-departed soul.	ながくはなれたたましいのかげろうのなごり。	examine	npc	Riyl shadow
I wonder if he'd let me borrow his axe?	かれが、オノを、かしてくれるのかな。	examine	npc	Zombie
He is one, but he's not alright.	かれはそうだけど、だいじょうぶじゃない。	examine	npc	Undead Lumberjack
A spiky barricade.	とげとげ、せんりゅう。	examine	npc	Barricade
Bright eyes.	あかるいめ。	examine	npc	Rabbit
A master at farming.	のうぎょうのあくぶぎょう。	examine	npc	Master Farmer
Insurance investigator extraordinaire.	ほけん、ちょうさ、たんい、しゃ。	examine	npc	Elnock Inquisitor
An impling.	インプ。	examine	npc	Immenizz
She tends the wheat.	かのじょはこむぎをせわする。	examine	npc	Fairy Aeryka
He looks a little lost.	かれはちょっぴりまよっているみたいだ。	examine	npc	Wandering impling
An angry little imp. Grrr.	おこったちいさいいんぷ。がおー。	examine	npc	Imp defender
Run away! Run away!	にげて！にげて！	examine	npc	Penance Queen
What's it looking at?	それはなにをみている？	examine	npc	Queen spawn
An egg launcher!	たまご、はっしゃき。	examine	npc	Egg launcher
Holy Mole-y!	せい、もぐら。	examine	npc	Giant Mole
I will call him, Mini Mole.	ぼくが、かれを、ミニもぐら、よぶ。	examine	npc	Baby Mole
Mooooooooooooole.	もぐらあああ。	examine	npc	Baby Mole
Moley, moley, moley!	もぐらだ、もぐら、もぐら。	examine	npc	Baby Mole
That one is carrying someone!	あのやつだれかをはこんでいる！	examine	npc	Light creature
An ancient giant serpent.	ふるい、きょだい、へび。	examine	npc	Juna
He looks like he's seen the inside of a few tombs.	かれはいくつかのおはかのなかみをみたみたいだ。	examine	npc	Simon Templeton
A pyramid block.	ぴらみっど、ぶろっく。	examine	npc	Pyramid block
Entrance clerk for the Brimhaven Agility Arena.	ブリムハブン、すばやさ、あれーな、いりぐち、しょくいん。	examine	npc	Cap'n Izzy No-Beard
A servant to Viggora.	びごらのしもべ。	examine	npc	Raulyn
Annoying flappy thing.	うるさい、ぱたぱた、もの。	examine	npc	Giant bat
He likes to paaaarty!	かれはぱあてぃがすき！	examine	npc	Party Pete
You'd need a tin opener to get him out.	かれをだしていくには、ブリキあけあきが ひつよう。	examine	npc	Knight
A winter elemental.	ふゆ、げんそ。	examine	npc	Winter Elemental
An autumn elemental.	あき、げんそ。	examine	npc	Autumn Elemental
He's in charge of the Crafting Guild.	かれはくらふてぃんぐぎるどの ちゃじがいる。	examine	npc	Master Crafter
He works in the Crafting Guild.	かれはくらふてぃんぐぎるどで はたらく。	examine	npc	Master Crafter
He wanders around the Crafting Guild pretending to be working.	かれはくらふてぃんぐぎるどのあたりをさすろいして、はたらいているふりをする。	examine	npc	Master Crafter
... an' da whole place is mine, from da rocks to da slime!	...そして、この ぜんぶのばしょは ぼくのもの。いしからどろみずまで。	examine	npc	Miner
M C Pickaxe in da house!	えむしぃたぐぼう、インダハウス！	examine	npc	Miner
Bert seems to be covered in sand from head to toe.	ばあとはあたまからつまさきまで、すなでおおわれているみたいだ。	examine	npc	Bert
A hairy, smelly, grazing animal.	ぶきぎ、くさい、くらう、どうぶつ。	examine	npc	Yak
Like an icecube's big, fat uncle.	あいすきゅーぶのおおきくてふといおじさん。	examine	npc	Iceberg
A floating chunk of ice.	ういているひのかたまり。	examine	npc	Iceberg
An impressive-looking troll.	きょすぎる、ようす、トロール。	examine	npc	Ice Troll King
An ice troll youngling. All brawn and no loot.	あいすとろるのおさなご。すべてのちから。	examine	npc	Frenzied ice troll runt
A male troll wielding a large club. All brawn and no loot.	おおきなこんぼうをもったおとこのとろる。すべてのちから。	examine	npc	Frenzied ice troll male
An ice troll with a bag of rocks. All brawn and no loot.	いしのぶくろをもったあいすとろる。すべてのちから。	examine	npc	Frenzied ice troll female
A large ice troll. All brawn and no loot.	おおきなあいすとろる。すべてのちから。	examine	npc	Frenzied ice troll grunt
Physician to Neitiznot's militia.	ねいてぃずのっとの ぶたいのいしゃ。	examine	npc	Bork Sigmundson
A master at gardening.	えんげいのあくぶぎょう。	examine	npc	Martin the Master Gardener
A magical frog.	まほう、かえる。	examine	npc	Frog
A very small storm.	すごくちいさいあらし。	examine	npc	Storm cloud
Manages the fairies.	ようせい、かんり。	examine	npc	Co-ordinator
How am I funny - like a clown?	ぼくはなぜおかしい？どくわうみたいに。	examine	npc	Slim Louie
As far back as I can remember, I always wanted to be a gangster.	ぼくがおぼえているかぎり、ずっとぐんぼーでありたい。	examine	npc	Fat Rocco
Guardian of the market gate.	いちばのもんのあばるもん。	examine	npc	Gatekeeper
A practitioner of dark arts.	あんじゅつのれんしゅうせい。	examine	npc	Zandar Horfyre
They're going to sing to you - and you won't enjoy it.	かれらはあなたに うたうだろう。そして、あなたはそれをたのしまない。	examine	npc	Zanaris choir
A walking thorn bush!	あるく、いばら、やぶ。	examine	npc	Tanglefoot
An animated shrub.	うごく、したぎ。	examine	npc	Baby tanglefoot
An aggressive bush.	こうげきてき、やぶ。	examine	npc	Baby tanglefoot
He's been posted here to prevent people entering a dangerous area.	かれはあぶないばしょにはいるのをふせぐために、ここにはいちされた。	examine	npc	Gatekeeper
Likes to cook with mushrooms.	きのこでりょうりするのがすき。	examine	npc	Fairy chef
A three-headed gigantic hound. Guardian of the River of Souls.	さんあたまのおおきなけんで、たましいのかわのあばるもん。	examine	npc	Cerberus
A tortured soul, summoned from the river to do the bidding of Cerberus.	くるしめられたたましいで、かわからよばれて、きぱすのめいれいをする。	examine	npc	Summoned Soul
The keeper of keys, cursed and bound to protect the Arceuus Family.	キーのキーパー、のろいわれてアルセウスかぞくをほごするためにむすびあわせ。	examine	npc	Key Master
He has been turned to stone.	かれは いしにかえられた。	examine	npc	King Arthur
Born in the death throes of an Abyssal Sire.	あびすおうぎんのしのうしごちゅうにうまれた。	examine	npc	Abyssal orphan
A higher order of abyssal demon.	あびすあくのこういのもじ。	examine	npc	Abyssal Sire
It's disorientated... for now.	いま、ためしに、ほうこう、わからなくなった。	examine	npc	Abyssal Sire
The Sire walks.	だんなさま、あるく。	examine	npc	Abyssal Sire
It's manipulating the Nexus for its own protection.	ネクサス、じぶんのぼうえい、ためしに、あやつっている。	examine	npc	Abyssal Sire
This is not going to hurt... but it might tickle.	これはいたくない...けど、くすぐったいかもしれない。	examine	npc	TzRek-Jad
He runs a mining store.	かれはこうざんみせをえんにんしている。	examine	npc	Drogo dwarf
The mace salesman.	こんぼう、うりて。	examine	npc	Flynn
An armourer.	よろい、し。	examine	npc	Wayne
I wonder if he wants to buy my junk?	かれがぼくのごみをかいたいかどうか。	examine	npc	Dwarf
A young woman running a pet insurance business.	ペットほけんえんを えんにんしているわかいおんな。	examine	npc	Probita
It's desperate.	ぜつぼう、している。	examine	npc	Abyssal Sire
A protrusion from the Nexus.	ねくさすからのとびでし。	examine	npc	Tentacle
The tentacle is controlled by the Sire.	そのさしあしはしゃくぐんによってこんとろーるされている。	examine	npc	Tentacle
The Sire has temporarily lost control of the tentacle.	しゃくぐんはいっきてきにそのさしあしのこんとろーるをうしなった。	examine	npc	Tentacle
Provides vital gases to support a Sire in stasis.	しゃくぐんをていとめにせんでんするために、せいめいにっきなガスをていきょう。	examine	npc	Respiratory system
It appears to be dying.	それはしんでいるみたいだ。	examine	npc	Vent
A juvenile spawn.	じゅくせい、さんらん。	examine	npc	Spawn
A mature spawn.	せいすい、さんらん。	examine	npc	Scion
An amazingly agile lady.	すごく、すばやい、おんな。	examine	npc	Grace
Grace's dog, Mark.	ぐれーすのいぬで、まあく。	examine	npc	Mark
Designer of the 2013 Player Designed Content Roof Top Agility Courses.	にせんじゅうじゅうさんねん・けんしゃばんがおんがでん・ろっふとっぷあじりてぃこーす。	examine	npc	BigRedJapan
A human skull used as a ball.	ボール、つかう、にんげん、あたま、ほね。	examine	npc	Skullball
He's in charge of the Skullball Course.	かれはすかるぼーるこーすのちゃじがいる。	examine	npc	Skullball Boss
He's in charge of the Agility Course.	かれはあじりてぃこーすのちゃじがいる。	examine	npc	Agility Boss
A skullball guide.	あたまだま、ガイド。	examine	npc	Skullball Trainer
A werewolf agility trainer.	おおかみおとこ、すばやさ、べんきょう、せんせい。	examine	npc	Agility Trainer
Have you brought him the stick yet?	あなたはかれにぼうを もたせた？	examine	npc	Agility Trainer
Looks like he's guarding a trapdoor...	かれはわなのとびらをまもっているみたいだ...	examine	npc	Werewolf
He's dying.	かれは、しぬ。	examine	npc	Knight
I bet it's not made of chocolate...	それはちょこれーとでできていないにきめている...	examine	npc	Egg
Moving eggs are worrying...	うごくたまごはしんぱいだ...	examine	npc	Egg
I wonder what was inside it?	そのなかになにがあった？	examine	npc	Egg
A sandy outcrop.	すな、だし。	examine	npc	Sandy rocks
A Fremennik raider.	フレメンニク、とうしゃ。	examine	npc	Jarvald
A fearsome magical water creature.	すごいきそくのみずのいきもの。	examine	npc	Wallasalki
It wasn't a rock... it was a rock lobster!	いしじゃなかった...いわのロブスターだった！	examine	npc	Rock lobster
A Rock.	いし。	examine	npc	Rock
If I didn't know better, I'd swear there's something in there...	ぼくがもっとよくしってなかったら、そこになにかあると やくそくする。	examine	npc	Suspicious water
A sneaky, spiny, subterranean sea-dwelling scamp.	こそこそ、とげとげ、ちかてつ、うみ、す、わる、やつ。	examine	npc	Spinolyp
A camel who has the soul of a poet.	しいんのたましいをもったらくだ。	examine	npc	Al the Camel
A camel whose love is unrequited.	あいがむくわれなかったらくだ。	examine	npc	Elly the Camel
A camel who wants to fly some day.	いつかとびたいらくだ。	examine	npc	Ollie the Camel
A camel who likes to rest.	ねたいのがすきならくだ。	examine	npc	Cam the Camel
A camel who's come from the south.	みなみからきたらくだ。	examine	npc	Alice the Camel
A camel who wants to see the world.	せかいをみたいらくだ。	examine	npc	Neferti the Camel
A young boy handing out flyers.	ちらしをくばっているわかいおとこのこ。	examine	npc	Ali the Leaflet Dropper
One of Ali Morrisane's associates. Has a big hammer.	ありもりさーねのあきあつで、おおきなはんまあを もっている。	examine	npc	Ali the Smith
One of Ali Morrisane's associates. Carries a rake.	ありもりさーねのあきあつで、くまでをはこんでいる。	examine	npc	Ali the Farmer
One of Ali Morrisane's associates. Those scissors look sharp.	ありもりさーねのあきあつで、あのはさみはするどそう。	examine	npc	Ali the Tailor
One of Ali Morrisane's associates. Looks like he's seen a lot of fighting.	ありもりさーねのあきあつで、たくさんたたかったみたいだ。	examine	npc	Ali the Guard
Keeps this magic area tidy.	このまじっくなばしょをきれいにしておく。	examine	npc	Sweeper
The book moves by itself!	ほんが、ひとりでに、うごく。	examine	npc	Flying Book
A powerful Saradominist justiciar.	つよい、サラドミン、せい、さいばんかん。	examine	npc	Justiciar Zachariah
A guardian of the arena.	あれーなのあばるもん。	examine	npc	Entrance Guardian
It's nice to be useful for a change.	かわりに やくにたつのはいいね。	examine	npc	Pet rock
Equipment that moves by itself!	そうぐが、ひとりでに、うごく。	examine	npc	Charmed Warrior
Task master.	みっしょん、りーだー。	examine	npc	Secretary
The head secretary of the Purple Pewter mining company.	ぱあぷるぴゅーたあこうざんかいしゃのあたま・ひしょ。	examine	npc	Purple Pewter Secretary
The head secretary of the Yellow Fortune mining company.	いえろーふぉーちゅんこうざんかいしゃのあたま・ひしょ。	examine	npc	Yellow Fortune Secretary
The head secretary of the Blue Opal mining company.	ぶるーおおぱあるこうざんかいしゃのあたま・ひしょ。	examine	npc	Blue Opal Secretary
The head secretary of the Green Gemstone mining company.	ぐりーんじぇむすとーんこうざんかいしゃのあたま・ひしょ。	examine	npc	Green Gemstone Secretary
The head secretary of the White Chisel mining company.	ほわいとちせるこうざんかいしゃのあたま・ひしょ。	examine	npc	White Chisel Secretary
The head secretary of the Silver Cog mining company.	しるばあこぐこうざんかいしゃのあたま・ひしょ。	examine	npc	Silver Cog Secretary
The head secretary of the Brown Engine mining company.	ぶらうんえんじんこうざんかいしゃのあたま・ひしょ。	examine	npc	Brown Engine Secretary
The head secretary of the Red Axe mining company.	れっどあっくすこうざんかいしゃのあたま・ひしょ。	examine	npc	Red Axe Secretary
Looks very young.	みえるとてもわかい。	examine	npc	Orlando Smith
An aged expert in natural history.	しぜんしのうこうなこうれいけんしゃ。	examine	npc	Natural historian
Bloodsuckers!	ちすいき。	examine	npc	Leech display
Slugs of the sea variety.	うみのしゅるいのなめくじ。	examine	npc	Sea slugs display
A house on its back.	そのせなかのうち。	examine	npc	Snail display
A cheeky little monkey.	いたずら、ちいさい、さる。	examine	npc	Monkey display
A scaly little fellow.	ざらざら、ちいさい、やつ。	examine	npc	Lizard display
Nice suit.	いい、ようふく。	examine	npc	Penguin display
He's got the hump.	かれは、こぶを、もつ。	examine	npc	Camel display
Terrifying!	こわろしい。	examine	npc	Terrorbird display
Looks like a fire-breather.	ひのくちがあるみたい。	examine	npc	Dragon display
Needs a good square meal.	いいしかくいべものが ひつよう。	examine	npc	Wyvern display
A huge beast.	おおきなけもの。	examine	npc	Battle tortoise display
Loves making molehills.	もぐらづか、つくるのが、すき。	examine	npc	Mole display
A brave adventurer.	ゆしゃなぼうけんしゃ。	examine	npc	Torrcs
Looks like he knows a thing or two.	かれはちょっぴりしっているみたいだ。	examine	npc	Marfet
A trader for the Purple Pewter mining company.	パープル、ぴゅあ、さんこつ、かいしゃ、あきんど。	examine	npc	Trader
A trader for the Blue Opal mining company.	ぶるー、おぱーる、さんこつ、かいしゃ、あきんど。	examine	npc	Trader
A trader for the Yellow Fortune mining company.	いえろー、ふぉーちゅん、さんこつ、かいしゃ、あきんど。	examine	npc	Trader
A trader for the Green Gemstone mining company.	ぐりーん、じゅせき、さんこつ、かいしゃ、あきんど。	examine	npc	Trader
A trader for the White Chisel mining company.	ほわいと、のみ、さんこつ、かいしゃ、あきんど。	examine	npc	Trader
A trader for the Silver Cog mining company.	しるばあこぐこうざんかいしゃの あきんど。	examine	npc	Trader
A trader for the Brown Engine mining company.	ぶらうん、えんじん、さんこつ、かいしゃ、あきんど。	examine	npc	Trader
A trader for the Red Axe mining company.	あかおの、さんこつ、かいしゃ、あきんど。	examine	npc	Trader
He is regulating the flow of goods on the trade floor and maintaining order.	かれは あきばしょでのしなものの ながれをちょうせつして、ちゅういをたもつ。	examine	npc	Trade Referee
