english	translation	category	sub_category	source
Revitalisation (-)(2)	かっせいか（-）（2）	name	item	Revitalisation (-)(2)
Revitalisation (-)(3)	かっせいか（-）（3）	name	item	Revitalisation (-)(3)
Revitalisation (-)(4)	かっせいか（-）（4）	name	item	Revitalisation (-)(4)
Revitalisation potion (1)	かっせいかのやくえき（1）	name	item	Revitalisation potion (1)
Revitalisation potion (2)	かっせいかのやくえき（2）	name	item	Revitalisation potion (2)
Revitalisation potion (3)	かっせいかのやくえき（3）	name	item	Revitalisation potion (3)
Revitalisation potion (4)	かっせいかのやくえき（4）	name	item	Revitalisation potion (4)
Revitalisation (+)(1)	かっせいか（+）（1）	name	item	Revitalisation (+)(1)
Revitalisation (+)(2)	かっせいか（+）（2）	name	item	Revitalisation (+)(2)
Revitalisation (+)(3)	かっせいか（+）（3）	name	item	Revitalisation (+)(3)
Revitalisation (+)(4)	かっせいか（+）（4）	name	item	Revitalisation (+)(4)
Prayer enhance (-)(1)	きとうきょうか（-）（1）	name	item	Prayer enhance (-)(1)
Prayer enhance (-)(2)	きとうきょうか（-）（2）	name	item	Prayer enhance (-)(2)
Prayer enhance (-)(3)	きとうきょうか（-）（3）	name	item	Prayer enhance (-)(3)
Prayer enhance (-)(4)	きとうきょうか（-）（4）	name	item	Prayer enhance (-)(4)
Prayer enhance (1)	きとうきょうか（1）	name	item	Prayer enhance (1)
Prayer enhance (2)	きとうきょうか（2）	name	item	Prayer enhance (2)
Prayer enhance (3)	きとうきょうか（3）	name	item	Prayer enhance (3)
Prayer enhance (4)	きとうきょうか（4）	name	item	Prayer enhance (4)
Prayer enhance (+)(1)	きとうきょうか（＋）（1）	name	item	Prayer enhance (+)(1)
Prayer enhance (+)(2)	きとうきょうか（＋）（2）	name	item	Prayer enhance (+)(2)
Prayer enhance (+)(3)	きとうきょうか（＋）（3）	name	item	Prayer enhance (+)(3)
Prayer enhance (+)(4)	きとうきょうか（＋）（4）	name	item	Prayer enhance (+)(4)
Xeric's aid (-)(1)	ゼリックのえんじょ（-）（1）	name	item	Xeric's aid (-)(1)
Xeric's aid (-)(2)	ゼリックのえんじょ（-）（2）	name	item	Xeric's aid (-)(2)
Xeric's aid (-)(3)	ゼリックのえんじょ（-）（3）	name	item	Xeric's aid (-)(3)
Xeric's aid (-)(4)	ゼリックのえんじょ（-）（4）	name	item	Xeric's aid (-)(4)
Xeric's aid (1)	ゼリックのえんじょ（1）	name	item	Xeric's aid (1)
Xeric's aid (2)	ゼリックのえんじょ（2）	name	item	Xeric's aid (2)
Xeric's aid (3)	ゼリックのえんじょ（3）	name	item	Xeric's aid (3)
Xeric's aid (4)	ゼリックのえんじょ（4）	name	item	Xeric's aid (4)
Xeric's aid (+)(1)	ゼリックのえんじょ（＋）（1）	name	item	Xeric's aid (+)(1)
Xeric's aid (+)(2)	ゼリックのえんじょ（＋）（2）	name	item	Xeric's aid (+)(2)
Xeric's aid (+)(3)	ゼリックのえんじょ（＋）（3）	name	item	Xeric's aid (+)(3)
Xeric's aid (+)(4)	ゼリックのえんじょ（＋）（4）	name	item	Xeric's aid (+)(4)
Overload (-)(1)	げんかいとっぱやく（-）（1）	name	item	Overload (-)(1)
Overload (-)(2)	げんかいとっぱやく（-）（2）	name	item	Overload (-)(2)
Overload (-)(3)	げんかいとっぱやく（-）（3）	name	item	Overload (-)(3)
Overload (-)(4)	げんかいとっぱやく（-）（4）	name	item	Overload (-)(4)
Overload (+)(1)	げんかいとっぱやく（+）（1）	name	item	Overload (+)(1)
Overload (+)(2)	げんかいとっぱやく（+）（2）	name	item	Overload (+)(2)
Overload (+)(3)	げんかいとっぱやく（+）（3）	name	item	Overload (+)(3)
Overload (+)(4)	げんかいとっぱやく（+）（4）	name	item	Overload (+)(4)
Twisted bow	ゆがみのゆみ	name	item	Twisted bow
Twisted buckler	ゆがみのバックラー	name	item	Twisted buckler
Elder maul	エルダーのおおづち	name	item	Elder maul
Kodai wand	コダイのワンド	name	item	Kodai wand
Dragon sword	りゅうてつのけん	name	item	Dragon sword
Dragon hunter crossbow	りゅうがりりのようきゅうじゅう	name	item	Dragon hunter crossbow
Dinh's bulwark	ディンのぼうへき	name	item	Dinh's bulwark
Ancestral hat	そせんのぼうし	name	item	Ancestral hat
Ancestral robe top	そせんのローブじょう	name	item	Ancestral robe top
Ancestral robe bottom	そせんのローブした	name	item	Ancestral robe bottom
Dark relic	あんこくのいぶつ	name	item	Dark relic
Dragon harpoon	りゅうてつのもり	name	item	Dragon harpoon
Infernal harpoon	ごくえんのもり	name	item	Infernal harpoon
Infernal harpoon (uncharged)	ごくえんのもり（むりょく）	name	item	Infernal harpoon (uncharged)
Dexterous prayer scroll	きようないのりのまきもの	name	item	Dexterous prayer scroll
Mallignum root plank	マリグナムねのいた	name	item	Mallignum root plank
Small storage unit	しょうさなしゅうのうユニット	name	item	Small storage unit
Medium storage unit	ふつうのしゅうのうユニット	name	item	Medium storage unit
Large storage unit	だいきなしゅうのうユニット	name	item	Large storage unit
Kodai insignia	コダイのインシグニア	name	item	Kodai insignia
Ancient tablet	こだいのタブレット	name	item	Ancient tablet
Torn prayer scroll	はれたいのりのまきもの	name	item	Torn prayer scroll
Ancestral robes set	そせんのローブセット	name	item	Ancestral robes set
Arcane prayer scroll	まほうのいのりのまきもの	name	item	Arcane prayer scroll
Opal ring	オパールのゆびわ	name	item	Opal ring
Jade ring	ヒスイのゆびわ	name	item	Jade ring
Topaz ring	トパーズのゆびわ	name	item	Topaz ring
Opal necklace	オパールのネックレス	name	item	Opal necklace
Jade necklace	ヒスイのネックレス	name	item	Jade necklace
Topaz necklace	トパーズのネックレス	name	item	Topaz necklace
Opal amulet (u)	オパールのアミュレット（つるなし）	name	item	Opal amulet (u)
Jade amulet (u)	ヒスイのアミュレット（つるなし）	name	item	Jade amulet (u)
Topaz amulet (u)	トパーズのアミュレット（つるなし）	name	item	Topaz amulet (u)
Opal amulet	オパールのアミュレット	name	item	Opal amulet
Jade amulet	ヒスイのアミュレット	name	item	Jade amulet
Topaz amulet	トパーズのアミュレット	name	item	Topaz amulet
Opal bracelet	オパールのうでわ	name	item	Opal bracelet
Jade bracelet	ヒスイのうでわ	name	item	Jade bracelet
Topaz bracelet	トパーズのうでわ	name	item	Topaz bracelet
Ring of pursuit	ついせきのゆびわ	name	item	Ring of pursuit
Ring of returning(5)	きかんのゆびわ（5）	name	item	Ring of returning(5)
Ring of returning(4)	きかんのゆびわ（4）	name	item	Ring of returning(4)
Ring of returning(3)	きかんのゆびわ（3）	name	item	Ring of returning(3)
Ring of returning(2)	きかんのゆびわ（2）	name	item	Ring of returning(2)
Ring of returning(1)	きかんのゆびわ（1）	name	item	Ring of returning(1)
Efaritay's aid	エファリタイのえんじょ	name	item	Efaritay's aid
Dodgy necklace	かいしいネックレス	name	item	Dodgy necklace
Necklace of passage(5)	つうかのネックレス（5）	name	item	Necklace of passage(5)
Necklace of passage(4)	つうかのネックレス（4）	name	item	Necklace of passage(4)
Necklace of passage(3)	つうかのネックレス（3）	name	item	Necklace of passage(3)
Necklace of passage(2)	つうかのネックレス（2）	name	item	Necklace of passage(2)
Necklace of passage(1)	つうかのネックレス（1）	name	item	Necklace of passage(1)
Necklace of faith	しんこうのネックレス	name	item	Necklace of faith
Amulet of bounty	こううんのアミュレット	name	item	Amulet of bounty
Amulet of chemistry	かがくのアミュレット	name	item	Amulet of chemistry
Burning amulet(5)	もえるアミュレット（5）	name	item	Burning amulet(5)
Burning amulet(4)	もえるアミュレット（4）	name	item	Burning amulet(4)
Burning amulet(3)	もえるアミュレット（3）	name	item	Burning amulet(3)
Burning amulet(2)	もえるアミュレット（2）	name	item	Burning amulet(2)
Burning amulet(1)	もえるアミュレット（1）	name	item	Burning amulet(1)
Expeditious bracelet	じんそくなうでわ	name	item	Expeditious bracelet
Flamtaer bracelet	えんじょうのうでわ	name	item	Flamtaer bracelet
Bracelet of slaughter	ぎゃくさつのうでわ	name	item	Bracelet of slaughter
Lava staff upgrade kit	ようがんつえのアップグレードキット	name	item	Lava staff upgrade kit
Invitation list	しょうたいリスト	name	item	Invitation list
Birthday balloons	たんじょうびのふうせん	name	item	Birthday balloons
4th birthday hat	4さいのたんじょうびぼうし	name	item	4th birthday hat
Servant's money bag	めしつかいのきゅうよぶくろ	name	item	Servant's money bag
Easter egg helm	イースターエッグのかぶと	name	item	Easter egg helm
Fruity easter egg	フルーティーなイースターエッグ	name	item	Fruity easter egg
Fresh easter egg	しんせんなイースターエッグ	name	item	Fresh easter egg
Bitter easter egg	にがいイースターエッグ	name	item	Bitter easter egg
Earthy easter egg	つちっぽいイースターエッグ	name	item	Earthy easter egg
Spicy easter egg	からいイースターエッグ	name	item	Spicy easter egg
Meaty easter egg	にくっぽいイースターエッグ	name	item	Meaty easter egg
Salted easter egg	しおのイースターエッグ	name	item	Salted easter egg
Rich easter egg	リッチなイースターエッグ	name	item	Rich easter egg
Fluffy easter egg	ふわふわのイースターエッグ	name	item	Fluffy easter egg
Smoked easter egg	くんせいのイースターエッグ	name	item	Smoked easter egg
Fishy easter egg	さかなっぽいイースターエッグ	name	item	Fishy easter egg
Crunchy easter egg	カリカリのイースターエッグ	name	item	Crunchy easter egg
Fruity chocolate mix	フルーティーなチョコミックス	name	item	Fruity chocolate mix
Fresh chocolate mix	しんせんなチョコミックス	name	item	Fresh chocolate mix
Bitter chocolate mix	にがいチョコミックス	name	item	Bitter chocolate mix
Earthy chocolate mix	つちっぽいチョコミックス	name	item	Earthy chocolate mix
Spicy chocolate mix	からいチョコミックス	name	item	Spicy chocolate mix
Meaty chocolate mix	にくっぽいチョコミックス	name	item	Meaty chocolate mix
Salted chocolate mix	しおのチョコミックス	name	item	Salted chocolate mix
Rich chocolate mix	リッチなチョコミックス	name	item	Rich chocolate mix
Fluffy chocolate mix	ふわふわのチョコミックス	name	item	Fluffy chocolate mix
Smoked chocolate mix	くんせいのチョコミックス	name	item	Smoked chocolate mix
Fishy chocolate mix	さかなっぽいチョコミックス	name	item	Fishy chocolate mix
Crunchy chocolate mix	カリカリのチョコミックス	name	item	Crunchy chocolate mix
Wester banana	にしがわのバナナ	name	item	Wester banana
Wester papaya	にしがわのパパイヤ	name	item	Wester papaya
Wester lemon	にしがわのレモン	name	item	Wester lemon
Bucket of wester sand	にしがわのすなのバケツ	name	item	Bucket of wester sand
Wester spices	にしがわのこうしんりょう	name	item	Wester spices
Beef fillet	ぎゅうにくのきりみ	name	item	Beef fillet
Sea salt	かいえん	name	item	Sea salt
Gold fragment	きんのはへん	name	item	Gold fragment
Fluffy feathers	ふわふわのはね	name	item	Fluffy feathers
Wester fish	にしがわのさかな	name	item	Wester fish
Wester chocolate	にしがわのチョコ	name	item	Wester chocolate
Egg mould	たまごのいがた	name	item	Egg mould
Slayer's staff (e)	とうばつしゃのつえ（ま）	name	item	Slayer's staff (e)
Slayer's enchantment	とうばつしゃのまほう	name	item	Slayer's enchantment
Enchanted scroll	まほうふよのまきもの	name	item	Enchanted scroll
Enchanted quill	まほうふよのはねペン	name	item	Enchanted quill
Mysterious orb	ふかしぎなオーブ	name	item	Mysterious orb
Copper's crimson collar	コッパーのしんくのくびわ	name	item	Copper's crimson collar
Purple slayer helmet	むらさきいろのとうばつかぶと	name	item	Purple slayer helmet
Purple slayer helmet (i)	むらさきいろのとうばつかぶと（ふよ）	name	item	Purple slayer helmet (i)
Slayer ring (eternal)	とうばつのゆびわ（えいえん）	name	item	Slayer ring (eternal)
Eternal gem	えいえんのほうせき	name	item	Eternal gem
Skotos	スコトス	name	item	Skotos
Dark claw	あんこくのかぎづめ	name	item	Dark claw
Skull sceptre (i)	ずがいこつのしゃく（ふよ）	name	item	Skull sceptre (i)
Tzhaar-hur	ツザー・ハー	name	item	Tzhaar-hur
Obsidian armour set	こくようせきのよろいセット	name	item	Obsidian armour set
Infernal max hood	ごくえん・マックス・フード	name	item	Infernal max hood
Infernal max cape	ごくえん・マックス・マント	name	item	Infernal max cape
Infernal cape (broken)	ごくえんのマント（こわし）	name	item	Infernal cape (broken)
Infernal max cape (broken)	ごくえん・マックス・マント（こわし）	name	item	Infernal max cape (broken)
Jal-nib-rek	ジャル・ニブ・レク	name	item	Jal-nib-rek
Infernal eel	ごくえんのウナギ	name	item	Infernal eel
Infernal cape	ごくえんのマント	name	item	Infernal cape
Obsidian helmet	こくようせきのかぶと	name	item	Obsidian helmet
Obsidian platebody	こくようせきのむなよろい	name	item	Obsidian platebody
Obsidian platelegs	こくようせきのきゃっこう	name	item	Obsidian platelegs
Rogue's equipment crate	ローグのそうびひんばこ	name	item	Rogue's equipment crate
Red rainbow strand	あかいろのにじよりいと	name	item	Red rainbow strand
Orange rainbow strand	オレンジいろのにじよりいと	name	item	Orange rainbow strand
Yellow rainbow strand	きいろのにじよりいと	name	item	Yellow rainbow strand
Green rainbow strand	みどりいろのにじよりいと	name	item	Green rainbow strand
Blue rainbow strand	あおいろのにじよりいと	name	item	Blue rainbow strand
Purple rainbow strand	むらさきいろのにじよりいと	name	item	Purple rainbow strand
Rainbow scarf	にじのマフラー	name	item	Rainbow scarf
Amethyst broad bolts	アメシストのふとボルト	name	item	Amethyst broad bolts
Amethyst javelin	アメシストのなげやり	name	item	Amethyst javelin
Amethyst javelin(p)	アメシストのなげやり（どく）	name	item	Amethyst javelin(p)
Amethyst javelin(p+)	アメシストのなげやり（どく＋）	name	item	Amethyst javelin(p+)
Amethyst javelin(p++)	アメシストのなげやり（どく＋＋）	name	item	Amethyst javelin(p++)
Amethyst arrow	アメシストのや	name	item	Amethyst arrow
Amethyst fire arrow	アメシストのひや	name	item	Amethyst fire arrow
Amethyst fire arrow (lit)	アメシストのひや（てんか）	name	item	Amethyst fire arrow (lit)
Amethyst arrow(p)	アメシストのや（どく）	name	item	Amethyst arrow(p)
Amethyst arrow(p+)	アメシストのや（どく＋）	name	item	Amethyst arrow(p+)
Amethyst arrow(p++)	アメシストのや（どく＋＋）	name	item	Amethyst arrow(p++)
Amethyst bolt tips	アメシストのボルトチップ	name	item	Amethyst bolt tips
Unidentified minerals	みかくにんのミネラル	name	item	Unidentified minerals
Mining gloves	さいくつてぶくろ	name	item	Mining gloves
Superior mining gloves	ゆうれたさいくつてぶくろ	name	item	Superior mining gloves
Amethyst	アメシスト	name	item	Amethyst
Amethyst arrowtips	アメシストのやじり	name	item	Amethyst arrowtips
Amethyst javelin heads	アメシストのほこさき	name	item	Amethyst javelin heads
Hand fan	せんす	name	item	Hand fan
Minnow	ハヤ	name	item	Minnow
Master scroll book (empty)	たつじんまきものほん（くう）	name	item	Master scroll book (empty)
Master scroll book	たつじんまきものほん	name	item	Master scroll book
Brutal black dragon	ざんこくなくろりゅう	name	item	Brutal black dragon
Expert mining gloves	せんもんかのさいくつてぶくろ	name	item	Expert mining gloves
Karambwanji	カラムワンジ	name	item	Karambwanji
Wilderness cape	ウィルダネスのマント	name	item	Wilderness cape
Wilderness champion amulet	ウィルダネスのチャンピオンのアミュレット	name	item	Wilderness champion amulet
Champion's cape	チャンピオンのマント	name	item	Champion's cape
Teak seedling	チークのなえ	name	item	Teak seedling
Mahogany seedling	マホガニーのなえ	name	item	Mahogany seedling
Teak seedling (w)	チークのなえ（みず）	name	item	Teak seedling (w)
Mahogany seedling (w)	マホガニーのなえ（みず）	name	item	Mahogany seedling (w)
Teak sapling	チークのわかぎ	name	item	Teak sapling
Mahogany sapling	マホガニーのわかぎ	name	item	Mahogany sapling
Ultracompost	ウルトラたいひ	name	item	Ultracompost
Teak seed	チークのたね	name	item	Teak seed
Mahogany seed	マホガニーのたね	name	item	Mahogany seed
Seaweed spore	かいそうのほうし	name	item	Seaweed spore
Giant seaweed	きょだいなかいそう	name	item	Giant seaweed
Fossil island wyvern	かせきじまのワイバーン	name	item	Fossil island wyvern
Herbi	ハービ	name	item	Herbi
Herbiboar	ハービボア	name	item	Herbiboar
Bird house	すばこ	name	item	Bird house
Oak bird house	かしのすばこ	name	item	Oak bird house
Willow bird house	やなぎのすばこ	name	item	Willow bird house
Teak bird house	チークのすばこ	name	item	Teak bird house
Sawmill proposal	せいざいしょのていあん	name	item	Sawmill proposal
Sawmill agreement	せいざいしょのけいやく	name	item	Sawmill agreement
Bone charm	ほねのおまもり	name	item	Bone charm
Potion of sealegs	うみあしのやくえき	name	item	Potion of sealegs
Iron ore fragment	てっこうせきのはへん	name	item	Iron ore fragment
Silver ore fragment	ぎんこうせきのはへん	name	item	Silver ore fragment
Coal fragment	せきたんのはへん	name	item	Coal fragment
Gold ore fragment	きんこうせきのはへん	name	item	Gold ore fragment
Mithril ore fragment	ミスリルこうせきのはへん	name	item	Mithril ore fragment
Adamantite ore fragment	アダマンタイトこうせきのはへん	name	item	Adamantite ore fragment
Runite ore fragment	ルーナイトこうせき	name	item	Runite ore fragment
Heat-proof vessel	たいねつせいのうつわ	name	item	Heat-proof vessel
Large rock	だいきないわ	name	item	Large rock
Volcanic mine teleport	かざんこうざんワープ	name	item	Volcanic mine teleport
Calcite	ほうかいせき	name	item	Calcite
Pyrophosphite	ピロホスファイト	name	item	Pyrophosphite
Small enriched bone	しょうさなじゅうじつしたほね	name	item	Small enriched bone
Medium enriched bone	ふつうのじゅうじつしたほね	name	item	Medium enriched bone
Large enriched bone	だいきなじゅうじつしたほね	name	item	Large enriched bone
Rare enriched bone	レアなじゅうじつしたほね	name	item	Rare enriched bone
Numulite	かへいいし	name	item	Numulite
Unidentified small fossil	みかくにんのしょうさなかせき	name	item	Unidentified small fossil
Unidentified medium fossil	みかくにんのふつうのかせき	name	item	Unidentified medium fossil
Unidentified large fossil	みかくにんのだいきなかせき	name	item	Unidentified large fossil
Unidentified rare fossil	みかくにんのレアなかせき	name	item	Unidentified rare fossil
Small fossilised limbs	しょうさなかせきかしたてあし	name	item	Small fossilised limbs
Small fossilised spine	しょうさなかせきかしたせぼね	name	item	Small fossilised spine
Small fossilised ribs	しょうさなかせきかしたろっこつ	name	item	Small fossilised ribs
Small fossilised pelvis	しょうさなかせきかしたこつばん	name	item	Small fossilised pelvis
Small fossilised skull	しょうさなかせきかしたずがいこつ	name	item	Small fossilised skull
Medium fossilised limbs	ふつうのかせきかしたてあし	name	item	Medium fossilised limbs
Medium fossilised spine	ふつうのかせきかしたせぼね	name	item	Medium fossilised spine
Medium fossilised ribs	ふつうのかせきかしたろっこつ	name	item	Medium fossilised ribs
Medium fossilised pelvis	ふつうのかせきかしたこつばん	name	item	Medium fossilised pelvis
Medium fossilised skull	ふつうのかせきかしたずがいこつ	name	item	Medium fossilised skull
Fossilised roots	かせきしたね	name	item	Fossilised roots
Fossilised stump	かせきしたきりかぶ	name	item	Fossilised stump
Fossilised branch	かせきしたえだ	name	item	Fossilised branch
Fossilised leaf	かせきしたは	name	item	Fossilised leaf
Fossilised mushroom	かせきしたキノコ	name	item	Fossilised mushroom
Large fossilised limbs	だいきなかせきかしたてあし	name	item	Large fossilised limbs
Large fossilised spine	だいきなかせきかしたせぼね	name	item	Large fossilised spine
Large fossilised ribs	だいきなかせきかしたろっこつ	name	item	Large fossilised ribs
Large fossilised pelvis	だいきなかせきかしたこつばん	name	item	Large fossilised pelvis
Large fossilised skull	だいきなかせきかしたずがいこつ	name	item	Large fossilised skull
Rare fossilised limbs	レアなかせきかしたてあし	name	item	Rare fossilised limbs
Rare fossilised spine	レアなかせきかしたせぼね	name	item	Rare fossilised spine
Rare fossilised ribs	レアなかせきかしたろっこつ	name	item	Rare fossilised ribs
Rare fossilised pelvis	レアなかせきかしたこつばん	name	item	Rare fossilised pelvis
Rare fossilised skull	レアなかせきかしたずがいこつ	name	item	Rare fossilised skull
Rare fossilised tusk	レアなかせきしたきば	name	item	Rare fossilised tusk
Volcanic ash	かざんばい	name	item	Volcanic ash
Hoop snake	わのへび	name	item	Hoop snake
Sulliuscep cap	スリセップダケ	name	item	Sulliuscep cap
Archaeologist's diary	こうこがくしゃのにっき	name	item	Archaeologist's diary
Ancient diary	こだいのにっき	name	item	Ancient diary
Ancient wyvern shield	こだいワイバーンのたて	name	item	Ancient wyvern shield
Wyvern visage	ワイバーンのビザージュ	name	item	Wyvern visage
Granite boots	かこうがんのくつ	name	item	Granite boots
Granite longsword	かこうがんのちょうけん	name	item	Granite longsword
Merfolk trident	にんぎょのトライデント	name	item	Merfolk trident
Drift net	りゅうしあみ	name	item	Drift net
Pufferfish	フグ	name	item	Pufferfish
Mermaid's tear	にんぎょのなみだ	name	item	Mermaid's tear
Fossil island note book	かせきじまのメモちょう	name	item	Fossil island note book
Scribbled note	らくがききのメモ	name	item	Scribbled note
Partial note	パーシャルメモ	name	item	Partial note
Ancient note	こだいのメモ	name	item	Ancient note
Ancient writings	こだいのぶん	name	item	Ancient writings
Experimental note	じっけんてきなメモ	name	item	Experimental note
Paragraph of text	ぶんしょうのだんらく	name	item	Paragraph of text
Musty smelling note	カビくさいメモ	name	item	Musty smelling note
Hastily scrawled note	きゅういではしりしょきしたメモ	name	item	Hastily scrawled note
Old writing	ふるいぶんしょう	name	item	Old writing
Short note	たんいメモ	name	item	Short note
Uncooked mushroom pie	なまのキノコパイ	name	item	Uncooked mushroom pie
Half a mushroom pie	1/2キノコパイ	name	item	Half a mushroom pie
Mushroom pie	キノコパイ	name	item	Mushroom pie
Bowl of fish	さかなのボール	name	item	Bowl of fish
Runefest shield	ルーンフェストのたて	name	item	Runefest shield
Ash covered tome	はいまみれのしょ	name	item	Ash covered tome
Tzhaar air rune pack	ツザーのたいきルーンのパック	name	item	Tzhaar air rune pack
Tzhaar water rune pack	ツザーのみずルーンのパック	name	item	Tzhaar water rune pack
Tzhaar earth rune pack	ツザーのつちルーンのパック	name	item	Tzhaar earth rune pack
Tzhaar fire rune pack	ツザーのひルーンのパック	name	item	Tzhaar fire rune pack
Death note	デスノート	name	item	Death note
Murky potion	にごりったやくえき	name	item	Murky potion
Spectral potion	ゆうれいのやくえき	name	item	Spectral potion
Tomberries	はかベリー	name	item	Tomberries
Tattered book	ぼろぼろのほん	name	item	Tattered book
Carved gem	ちょうこくされたほうせき	name	item	Carved gem
Time bubble	タイムバブル	name	item	Time bubble
Traiborn note	トライボーンノート	name	item	Traiborn note
Jonas mask	ジョナス・マスク	name	item	Jonas mask
Diving helmet	せんすいヘルメット	name	item	Diving helmet
Brittle key	もろいカギ	name	item	Brittle key
Granite dust	かこうがんちり	name	item	Granite dust
Granite cannonball	かこうがんのキャノンボール	name	item	Granite cannonball
Black tourmaline core	くろトルマリンのかく	name	item	Black tourmaline core
Guardian boots	しゅごしゃのくつ	name	item	Guardian boots
Granite gloves	かこうがんのこて	name	item	Granite gloves
Granite ring	かこうがんのゆびわ	name	item	Granite ring
Granite hammer	かこうがんのハンマー	name	item	Granite hammer
Jar of stone	いわのびん	name	item	Jar of stone
Noon	ヌーン	name	item	Noon
Midnight	ミッドナイト	name	item	Midnight
Granite ring (i)	かこうがんのゆびわ（ふよ）	name	item	Granite ring (i)
Rock thrownhammer	いわのなげハンマー	name	item	Rock thrownhammer
Varlamore envoy	ヴァーラモーのしせつ	name	item	Varlamore envoy
Royal accord of twill	ツイルのおうしつきょうてい	name	item	Royal accord of twill
Kharedst's memoirs	カレッドのかいそうろく	name	item	Kharedst's memoirs
Lunch by the lancalliums	ランカリウムのとなりでちゅうしょく	name	item	Lunch by the lancalliums
The fisher's flute	つりひとのフルート	name	item	The fisher's flute
History and hearsay	れきしとでんぶん	name	item	History and hearsay
Jewellery of jubilation	かんきのほうしょくひん	name	item	Jewellery of jubilation
A dark disposition	あんこくのきしつ	name	item	A dark disposition
Secret page	ひみつのページ	name	item	Secret page
Imbued saradomin max cape	ふよしたサラドミン・マックス・マント	name	item	Imbued saradomin max cape
Imbued saradomin max hood	ふよしたサラドミン・マックス・フード	name	item	Imbued saradomin max hood
Imbued zamorak max cape	ふよしたザモラック・マックス・マント	name	item	Imbued zamorak max cape
Imbued zamorak max hood	ふよしたザモラック・マックス・マント	name	item	Imbued zamorak max hood
Imbued guthix max cape	ふよしたガシックス・マックス・マント	name	item	Imbued guthix max cape
Imbued guthix max hood	ふよしたガシックス・マックス・フード	name	item	Imbued guthix max hood
Obelisk	オベリスク	name	item	Obelisk
Imbued saradomin cape	ふよしたサラドミンのマント	name	item	Imbued saradomin cape
Imbued guthix cape	ふよしたガシックスのマント	name	item	Imbued guthix cape
Imbued zamorak cape	ふよしたザモラックのマント	name	item	Imbued zamorak cape
Justiciar's hand	しほうこうかんのて	name	item	Justiciar's hand
Ent's roots	エントのね	name	item	Ent's roots
Demon's heart	あくまのしんぞう	name	item	Demon's heart
Enchanted symbol	まほうのシンボル	name	item	Enchanted symbol
Revenant cave teleport	ゆうきどうくつワープ	name	item	Revenant cave teleport
Ancient crystal	こだいのすいしょう	name	item	Ancient crystal
Ancient emblem	こだいのエンブレム	name	item	Ancient emblem
Ancient totem	こだいのトーテム	name	item	Ancient totem
Ancient statuette	こだいのこぞう	name	item	Ancient statuette
Bracelet of ethereum	エーテリアムのうでわ	name	item	Bracelet of ethereum
Bracelet of ethereum (uncharged)	エーテリアムのうでわ（むりょく）	name	item	Bracelet of ethereum (uncharged)
Revenant ether	ゆうきのエーテル	name	item	Revenant ether
Shaman mask	シャーマンのマスク	name	item	Shaman mask
Snow imp costume head	ゆきこあくまいしょうのとうぶ	name	item	Snow imp costume head
Snow imp costume body	ゆきこあくまいしょうのボディ	name	item	Snow imp costume body
Snow imp costume legs	ゆきこあくまいしょうのレッグ	name	item	Snow imp costume legs
Snow imp costume tail	ゆきこあくまいしょうのしっぽ	name	item	Snow imp costume tail
Snow imp costume gloves	ゆきこあくまいしょうのてぶくろ	name	item	Snow imp costume gloves
Snow imp costume feet	ゆきこあくまいしょうのあし	name	item	Snow imp costume feet
Wise old man's santa hat	けんいおじいさんサンタのぼうし	name	item	Wise old man's santa hat
Enchanted curtains	まほうのカーテン	name	item	Enchanted curtains
Enchanted snowy curtains	まほうのゆきカーテン	name	item	Enchanted snowy curtains
Wise old man's teleport tablet	けんいおじいさんのワープタブレット	name	item	Wise old man's teleport tablet
Snow sprite	ゆきのスプライト	name	item	Snow sprite
Fine mesh net	ほそいかいあみ	name	item	Fine mesh net
Santa suit	サンタのスーツ	name	item	Santa suit
Santa suit (wet)	サンタのスーツ（ウェット）	name	item	Santa suit (wet)
Santa suit (dry)	サンタのスーツ（ドライ）	name	item	Santa suit (dry)
Logs and kindling	まるたとたきつきけ	name	item	Logs and kindling
Santa's seal	サンタのしょういん	name	item	Santa's seal
Vault key	きんこのカギ	name	item	Vault key
Bulging sack	ふくらみらんだふくろ	name	item	Bulging sack
Kristmas kebab	クリスマスケバブ	name	item	Kristmas kebab
Wrath rune	ふんどのルーン	name	item	Wrath rune
Dragon armour set (lg)	りゅうてつのよろいセット（きゃっこう）	name	item	Dragon armour set (lg)
Dragon armour set (sk)	りゅうてつのよろいセット（くさずりよろい）	name	item	Dragon armour set (sk)
Turquoise slayer helmet	トルコいしいろのとうばつかぶと	name	item	Turquoise slayer helmet
Turquoise slayer helmet (i)	トルコいしいろのとうばつかぶと（ふよ）	name	item	Turquoise slayer helmet (i)
Dragon platebody	りゅうてつのむなよろい	name	item	Dragon platebody
Dragon kiteshield	りゅうてつのたこたて	name	item	Dragon kiteshield
Assembler max cape	アセンブラ・マックス・マント	name	item	Assembler max cape
Assembler max hood	アセンブラ・マックス・フード	name	item	Assembler max hood
Dragon crossbow	りゅうてつのようきゅうじゅう	name	item	Dragon crossbow
Dragon bolts	りゅうてつのボルト	name	item	Dragon bolts
Vorkath's stuffed head	ヴォーカスのあたまのはくせい	name	item	Vorkath's stuffed head
Rune dragon	ルーンのりゅう	name	item	Rune dragon
Mythical cape	しんぴのマント	name	item	Mythical cape
