english	translation	category	sub_category	source
Level <Num0>: Earth Blast	レベル<Num0>：<br>アース・ブラスト	interface	mainTabs	spellBookTab
A medium level Earth missile	ちゅうきゅうつちまほう	interface	mainTabs	spellBookTab
Level <Num0>: Civitas illa Fortis Teleport	レベル<Num0>：シビリタス・イラ・<br>フォーチス・ワープ	interface	mainTabs	spellBookTab
Teleports you to Civitas illa Fortis	シビリタス・イラ・フォーチスに<br>ワープ	interface	mainTabs	spellBookTab
Level <Num0>: High Level Alchemy	レベル<Num0>：<br>じょうきゅうれんきんじゅつ	interface	mainTabs	spellBookTab
Converts an item into more gold	アイテムをよりおおいくのきんに<br>へんえる	interface	mainTabs	spellBookTab
Level <Num0>: Charge Water Orb	レベル<Num0>：<br>みずのオーブれんなり	interface	mainTabs	spellBookTab
Needs to be cast on a water obelisk	みずオベリスクにとなえる	interface	mainTabs	spellBookTab
Level <Num0>: Flames of Zamorak	レベル<Num0>：<br>ザモラックのほのお	interface	mainTabs	spellBookTab
Summons the power of Zamorak	ザモラックのちからをよびおきこす	interface	mainTabs	spellBookTab
Level <Num0>: Claws of Guthix	レベル<Num0>：<br>ガシックスのかぎづめ	interface	mainTabs	spellBookTab
Summons the power of Guthix	ガシックスのちからをよびおきこす	interface	mainTabs	spellBookTab
Level <Num0>: Saradomin Strike	レベル<Num0>：<br>サラドミン・ストライク	interface	mainTabs	spellBookTab
Summons the power of Saradomin	サラドミンのちからをよびおきこす	interface	mainTabs	spellBookTab
Level <Num0>: Bones to Peaches	レベル<Num0>：<br>ほねをモモに	interface	mainTabs	spellBookTab
Turns Bones into Peaches	ほねをモモにへんえる	interface	mainTabs	spellBookTab
Level <Num0>: Charge Earth Orb	レベル<Num0>：<br>つちのオーブれんなり	interface	mainTabs	spellBookTab
Needs to be cast on an earth obelisk	つちオベリスクにとなえる	interface	mainTabs	spellBookTab
Level <Num0>: Fire Blast	レベル<Num0>：<br>ファイヤー・ブラスト	interface	mainTabs	spellBookTab
A medium level Fire missile	ちゅうきゅうひまほう	interface	mainTabs	spellBookTab
Level <Num0>: Watchtower Teleport	レベル<Num0>：<br>かんしとうワープ	interface	mainTabs	spellBookTab
Teleports you to the Watchtower	かんしとうにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Trollheim Teleport	レベル<Num0>：<br>トロールハイム・ワープ	interface	mainTabs	spellBookTab
Teleports you to Trollheim	トロールハイムにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Wind Wave	レベル<Num0>：<br>ウィンド・ウェーブ	interface	mainTabs	spellBookTab
A high level Air missile	じょうきゅうたいきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Charge Fire Orb	レベル<Num0>：<br>ひのオーブれんなり	interface	mainTabs	spellBookTab
Needs to be cast on a fire obelisk	ひオベリスクにとなえる	interface	mainTabs	spellBookTab
Level <Num0>: Ape Atoll Teleport	レベル<Num0>：<br>エイプ・アトール・ワープ	interface	mainTabs	spellBookTab
Teleports you to Ape Atoll	エイプ・アトールにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Water Wave	レベル<Num0>：<br>ウォーター・ウェーブ	interface	mainTabs	spellBookTab
A high level Water missile	じょうきゅうみずまほう	interface	mainTabs	spellBookTab
Level <Num0>: Charge Air Orb	レベル<Num0>：<br>たいきのオーブれんなり	interface	mainTabs	spellBookTab
Needs to be cast on an air obelisk	たいきオベリスクにとなえる	interface	mainTabs	spellBookTab
Level <Num0>: Vulnerability	レベル<Num0>：<br>ぜいじゃくせい	interface	mainTabs	spellBookTab
Level <Num0>: Charge	レベル<Num0>：<br>チャージ	interface	mainTabs	spellBookTab
Temporarily increases the power of the three arena spells when wearing Mage Arena capes	まじゅつしアリーナのマントそうちゃくとき<br>いちさだめじかん３たねのアリーナまほうを<br>きょうかする	interface	mainTabs	spellBookTab
Level <Num0>: Stun	レベル<Num0>：<br>スタン	interface	mainTabs	spellBookTab
Reduces your opponent's attack by <Num0>%	てきのこうげきりょくを<Num0>%へ	interface	mainTabs	spellBookTab
Level <Num0>: Entangle	レベル<Num0>：<br>そくばく	interface	mainTabs	spellBookTab
Level <Num0>: Fire Wave	レベル<Num0>：<br>ファイヤー・ウェーブ	interface	mainTabs	spellBookTab
A high level Fire missile	じょうきゅうひまほう	interface	mainTabs	spellBookTab
Level <Num0>: Teleother Lumbridge	レベル<Num0>：<br>ランブリッジ・ほかワープ	interface	mainTabs	spellBookTab
Teleports target to Lumbridge	めひょうをランブリッジにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Enfeeble	レベル<Num0>：<br>すいじゃく	interface	mainTabs	spellBookTab
Level <Num0>: Earth Wave	レベル<Num0>：<br>アース・ウェーブ	interface	mainTabs	spellBookTab
A high level Earth missile	じょうきゅうつちまほう	interface	mainTabs	spellBookTab
Level <Num0>: Wind Surge	レベル<Num0>：<br>ウィンド・サージ	interface	mainTabs	spellBookTab
A very high level Air missile	とくきゅうたいきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Teleother Falador	レベル<Num0>：<br>ファラドー・ほかワープ	interface	mainTabs	spellBookTab
Teleports target to Falador	めひょうをファラドーにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Water Surge	レベル<Num0>：<br>ウォーター・サージ	interface	mainTabs	spellBookTab
A very high level Water missile	とくきゅうみずまほう	interface	mainTabs	spellBookTab
Level <Num0>: Tele Block	レベル<Num0>：<br>ワープそとめ	interface	mainTabs	spellBookTab
Stops your target from teleporting	めひょうのワープをそとめする	interface	mainTabs	spellBookTab
Level <Num0>: Teleport to Target	レベル<Num0>：<br>ひょうてきにワープ	interface	mainTabs	spellBookTab
Teleports you near your Target	ひょうてきつきちかくにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Teleother Camelot	レベル<Num0>：<br>カメロット・ほかワープ	interface	mainTabs	spellBookTab
Teleports target to Camelot	めひょうをカメロットにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Earth Surge	レベル<Num0>：<br>アース・サージ	interface	mainTabs	spellBookTab
A very high level Earth missile	とくきゅうつちまほう	interface	mainTabs	spellBookTab
Level <Num0>: Fire Surge	レベル<Num0>：<br>ファイヤー・サージ	interface	mainTabs	spellBookTab
A very high level Fire missile	とくきゅうひまほう	interface	mainTabs	spellBookTab
Edgeville Home Teleport	エッジビルきかんワープ	interface	mainTabs	spellBookTab
Level <Num0>: Smoke Rush	レベル<Num0>：<br>スモーク・ラッシュ	interface	mainTabs	spellBookTab
A single target smoke attack	けむりのたんからだこうげきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Shadow Rush	レベル<Num0>：<br>シャドウ・ラッシュ	interface	mainTabs	spellBookTab
A single target shadow attack	かげのたんからだこうげきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Paddewwa Teleport	レベル<Num0>：<br>パデワ・ワープ	interface	mainTabs	spellBookTab
A teleportation spell	ワープまほう	interface	mainTabs	spellBookTab
Level <Num0>: Smoke Burst	レベル<Num0>：<br>スモーク・バースト	interface	mainTabs	spellBookTab
A multi-target smoke attack	けむりのはんいこうげきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Senntisten Teleport	レベル<Num0>：<br>センチステン・ワープ	interface	mainTabs	spellBookTab
Level <Num0>: Ice Rush	レベル<Num0>：<br>アイス・ラッシュ	interface	mainTabs	spellBookTab
A single target ice attack	こおりのたんからだこうげきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Blood Rush	レベル<Num0>：<br>ブラッド・ラッシュ	interface	mainTabs	spellBookTab
A single target blood attack	ちのたんからだこうげきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Shadow Burst	レベル<Num0>：<br>シャドウ・バースト	interface	mainTabs	spellBookTab
A multi-target shadow attack	かげのはんいこうげきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Kharyrll Teleport	レベル<Num0>：<br>カリール・ワープ	interface	mainTabs	spellBookTab
Level <Num0>: Blood Burst	レベル<Num0>：<br>ブラッド・バースト	interface	mainTabs	spellBookTab
A multi-target blood attack	ちのはんいこうげきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Ice Burst	レベル<Num0>：<br>アイス・バースト	interface	mainTabs	spellBookTab
A multi-target ice attack	こおりのはんいこうげきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Dareeyak Teleport	レベル<Num0>：<br>ダリーヤク・ワープ	interface	mainTabs	spellBookTab
Level <Num0>: Shadow Blitz	レベル<Num0>：<br>シャドウ・ブリッツ	interface	mainTabs	spellBookTab
A single target strong shadow attack	かげのきょういたんからだこうげきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Smoke Blitz	レベル<Num0>：<br>スモーク・ブリッツ	interface	mainTabs	spellBookTab
A single target strong smoke attack	けむりのきょういたんからだこうげきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Lassar Teleport	レベル<Num0>：<br>ラサー・ワープ	interface	mainTabs	spellBookTab
Level <Num0>: Blood Blitz	レベル<Num0>：<br>ブラッド・ブリッツ	interface	mainTabs	spellBookTab
A single target strong blood attack	ちのきょういたんからだこうげきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Ice Blitz	レベル<Num0>：<br>アイス・ブリッツ	interface	mainTabs	spellBookTab
A single target strong ice attack	こおりのきょういたんからだこうげきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Carrallanger Teleport	レベル<Num0>：<br>カラランガー・ワープ	interface	mainTabs	spellBookTab
Level <Num0>: Blood Barrage	レベル<Num0>：<br>ブラッド・バラージ	interface	mainTabs	spellBookTab
A multi-target strong blood attack	ちのきょういはんいこうげきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Annakarl Teleport	レベル<Num0>：<br>アナカール・ワープ	interface	mainTabs	spellBookTab
Level <Num0>: Shadow Barrage	レベル<Num0>：<br>シャドウ・バラージ	interface	mainTabs	spellBookTab
A multi-target strong shadow attack	かげのきょういはんいこうげきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Smoke Barrage	レベル<Num0>：<br>スモーク・バラージ	interface	mainTabs	spellBookTab
A multi-target strong smoke attack	けむりのきょういはんいこうげきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Ice Barrage	レベル<Num0>：<br>アイス・バラージ	interface	mainTabs	spellBookTab
A multi-target strong ice attack	こおりのきょういはんいこうげきまほう	interface	mainTabs	spellBookTab
Level <Num0>: Ghorrock Teleport	レベル<Num0>：<br>ゴロック・ワープ	interface	mainTabs	spellBookTab
Lunar Home Teleport	ルーナきかんワープ	interface	mainTabs	spellBookTab
Level <Num0>: Bake Pie	レベル<Num0>：<br>パイをやきく	interface	mainTabs	spellBookTab
Bake pies without a stove	パイをストーブなしでやきく	interface	mainTabs	spellBookTab
Level <Num0>: Geomancy	レベル<Num0>：<br>ジェオマンシー	interface	mainTabs	spellBookTab
Checks the status of your main Farming patches	ぬしようなはたけのじょうたいをかくにん	interface	mainTabs	spellBookTab
Level <Num0>: Cure Plant	レベル<Num0>：<br>しょくぶつちゆ	interface	mainTabs	spellBookTab
Cures disease on farming patch	はたけのびょうきをなおしす	interface	mainTabs	spellBookTab
Level <Num0>: Monster Examine	レベル<Num0>：<br>まけものときせき	interface	mainTabs	spellBookTab
Detect the combat statistics of a monster	モンスターのせんとうステータスを<br>まほうでさつしりする	interface	mainTabs	spellBookTab
Level <Num0>: Tele Group Moonclan	レベル<Num0>：<br>ムーンクラン・あつめだんワープ	interface	mainTabs	spellBookTab
Teleports players to Moonclan Island	ふくすうひとでムーンクランにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Moonclan Teleport	レベル<Num0>：<br>ムーンクラン・ワープ	interface	mainTabs	spellBookTab
Teleports you to Moonclan Island	ムーンクランにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Humidify	レベル<Num0>：<br>くわえしめり	interface	mainTabs	spellBookTab
Fills certain vessels with water	とくていのようきをみずでまんたす	interface	mainTabs	spellBookTab
Level <Num0>: Cure Other	レベル<Num0>：<br>なかまをちゆ	interface	mainTabs	spellBookTab
Cure poisoned players	たにんをときどくする	interface	mainTabs	spellBookTab
Level <Num0>: NPC Contact	レベル<Num0>：<br>NPCつうしん	interface	mainTabs	spellBookTab
Speak with various NPCs	さま々なNPCとかいわする	interface	mainTabs	spellBookTab
Level <Num0>: Cure Me	レベル<Num0>：<br>じこちゆ	interface	mainTabs	spellBookTab
Cure Poison	ときどくする	interface	mainTabs	spellBookTab
Level <Num0>: Ourania Teleport	レベル<Num0>：<br>ウラニア・ワープ	interface	mainTabs	spellBookTab
Teleports you to the Ourania altar	ウラニアのさいだんにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Hunter Kit	レベル<Num0>：<br>かりどうぐ	interface	mainTabs	spellBookTab
Get a kit of hunter gear	かりゅうどのどうぐいちしきをもらう	interface	mainTabs	spellBookTab
Level <Num0>: Waterbirth Teleport	レベル<Num0>：<br>ウォーターバース・ワープ	interface	mainTabs	spellBookTab
Teleports you to Waterbirth Island	ウォーターバースしまにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Tele Group Waterbirth	レベル<Num0>：<br>ウォーターバース・あつめだんワープ	interface	mainTabs	spellBookTab
Teleports players to Waterbirth Island	ふくすうひとでウォーターバースしまに<br>ワープ	interface	mainTabs	spellBookTab
Level <Num0>: Spin Flax	レベル<Num0>：<br>あまくわえこう	interface	mainTabs	spellBookTab
Turn flax into bowstring	あまをゆみづるにへんえる	interface	mainTabs	spellBookTab
Level <Num0>: Tele Group Barbarian	レベル<Num0>：<br>ばんぞくきち・あつめだんワープ	interface	mainTabs	spellBookTab
Teleports players to the Barbarian Outpost	ふくすうひとでばんぞくきちにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Barbarian Teleport	レベル<Num0>：<br>ばんぞくきちワープ	interface	mainTabs	spellBookTab
Teleports you to the Barbarian Outpost	ばんぞくきちにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Stat Spy	レベル<Num0>：<br>ステータスのぞき	interface	mainTabs	spellBookTab
Cast on another player to see their skill levels	ほかのプレイヤーの<br>スキルレベルをかくにん	interface	mainTabs	spellBookTab
Level <Num0>: Cure Group	レベル<Num0>：<br>あつめだんちゆ	interface	mainTabs	spellBookTab
Cure poison on players	ふくすうひとをときどくする	interface	mainTabs	spellBookTab
Level <Num0>: Superglass Make	レベル<Num0>：<br>ちょうガラスくわえこう	interface	mainTabs	spellBookTab
Make glass without a furnace	ガラスをろなしでさくれる	interface	mainTabs	spellBookTab
Level <Num0>: Tan Leather	レベル<Num0>：<br>かわをかわに	interface	mainTabs	spellBookTab
Tans up to <Num0> hides	かわを<Num0>まいまでなす	interface	mainTabs	spellBookTab
Level <Num0>: Khazard Teleport	レベル<Num0>：<br>カザード・ワープ	interface	mainTabs	spellBookTab
Teleports you to Port Khazard	カザードみなとにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Tele Group Khazard	レベル<Num0>：<br>カザード・あつめだんワープ	interface	mainTabs	spellBookTab
Teleports players to Port Khazard	ふくすうひとでカザードみなとにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Dream	レベル<Num0>：<br>ゆめちゅう	interface	mainTabs	spellBookTab
Take a rest and restore Hitpoints <Num0> times faster	やすんでたいりょくを<Num0>ばいはやいくかいふく	interface	mainTabs	spellBookTab
Level <Num0>: Boost Potion Share	レベル<Num0>：<br>きょうかくすりきょうゆう	interface	mainTabs	spellBookTab
Shares a potion with up to <Num0> nearby players	やくえきのききのうをまわりかこ<Num0>ひときょうゆう	interface	mainTabs	spellBookTab
Level <Num0>: Fertile Soil	レベル<Num0>：<br>ひえたとち	interface	mainTabs	spellBookTab
Fertilise a farming patch with super compost	はたけをりょうしつなたいひでひやす	interface	mainTabs	spellBookTab
Level <Num0>: Magic Imbue	レベル<Num0>：<br>まりょくをこみめる	interface	mainTabs	spellBookTab
Combine runes without a talisman	タリスマンむしでルーンをあわせなり	interface	mainTabs	spellBookTab
Level <Num0>: Stat Restore Pot Share	レベル<Num0>：<br>ステかいふくやくきょうゆう	interface	mainTabs	spellBookTab
Level <Num0>: String Jewellery	レベル<Num0>：<br>ほうしょくひんにひも	interface	mainTabs	spellBookTab
String amulets without wool	アミュレットにまほうで<br>ひもをつきける	interface	mainTabs	spellBookTab
Level <Num0>: Fishing Guild Teleport	レベル<Num0>：<br>つりギルド・ワープ	interface	mainTabs	spellBookTab
Teleports you to the Fishing Guild	つりギルドにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Tele Group Fishing Guild	レベル<Num0>：<br>つりギルド・あつめだんワープ	interface	mainTabs	spellBookTab
Teleports players to the Fishing Guild	ふくすうひとでつりギルドにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Plank Make	レベル<Num0>：<br>いたざいくわえこう	interface	mainTabs	spellBookTab
Turn logs into planks	まるたをいたにへんえる	interface	mainTabs	spellBookTab
Level <Num0>: Catherby Teleport	レベル<Num0>：<br>カサビー・ワープ	interface	mainTabs	spellBookTab
Teleports you to Catherby	カサビーにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Energy Transfer	レベル<Num0>：<br>ちからのゆずりわたし	interface	mainTabs	spellBookTab
Spend Hitpoints and SA energy to give another SA and run energy	たいりょくとひっさつわざエネルギーをつかい<br>ほかプレイヤーにはしりちからと<br>ひっさつわざエネルギーをおくりる	interface	mainTabs	spellBookTab
Level <Num0>: Tele Group Ice Plateau	レベル<Num0>：<br>アイス・プラトー・あつめだんワープ	interface	mainTabs	spellBookTab
Teleports players to Ice Plateau	ふくすうひとでアイス・プラトーに<br>ワープ	interface	mainTabs	spellBookTab
Level <Num0>: Ice Plateau Teleport	レベル<Num0>：<br>アイス・プラトー・ワープ	interface	mainTabs	spellBookTab
Teleports you to Ice Plateau	アイス・プラトーにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Recharge Dragonstone	レベル<Num0>：<br>りゅうせきチャージ	interface	mainTabs	spellBookTab
Recharges enchanted dragonstone jewellery	りゅうせきのほうしょくひんをチャージ	interface	mainTabs	spellBookTab
Level <Num0>: Tele Group Catherby	レベル<Num0>：<br>カサビー・あつめだんワープ	interface	mainTabs	spellBookTab
Teleports players to Catherby	ふくすうひとでカサビーにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Heal Other	レベル<Num0>：<br>なかまをかいふく	interface	mainTabs	spellBookTab
Transfers up to <Num0>% of Hitpoints to another player	<Num0>%までたいりょくをなかまにおくりる	interface	mainTabs	spellBookTab
Level <Num0>: Vengeance Other	レベル<Num0>：<br>ふくしゅう・なかま	interface	mainTabs	spellBookTab
Allows another player to rebound damage to an opponent	なかまがてきにダメージをはんしゃする	interface	mainTabs	spellBookTab
Level <Num0>: Vengeance	レベル<Num0>：<br>ふくしゅう	interface	mainTabs	spellBookTab
Rebound damage to an opponent	てきにダメージをはんしゃする	interface	mainTabs	spellBookTab
Level <Num0>: Heal Group	レベル<Num0>：<br>あつめだんかいふく	interface	mainTabs	spellBookTab
Transfers up to <Num0>% of Hitpoints to a group	たいりょくを<Num0>%まであつめだんにおくりる	interface	mainTabs	spellBookTab
Level <Num0>: Spellbook Swap	レベル<Num0>：<br>まみちびきしょのきりかえ	interface	mainTabs	spellBookTab
Change to another spellbook for <Num0> spell cast	<Num0>えいとなえだけべつのまみちびきしょをつかいう	interface	mainTabs	spellBookTab
Arceuus Home Teleport	アルセウスきかんワープ	interface	mainTabs	spellBookTab
Level <Num0>: Arceuus Library Teleport	レベル<Num0>：<br>アルセウスとしょかんワープ	interface	mainTabs	spellBookTab
Teleports you to the Arceuus Library	アルセウスとしょかんにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Basic Reanimation	レベル<Num0>：<br>きほんよみがえなまじゅつ	interface	mainTabs	spellBookTab
Reanimates a low levelled creature	ていきゅうモンスターをよみがえなま	interface	mainTabs	spellBookTab
Level <Num0>: Draynor Manor Teleport	レベル<Num0>：<br>ドレイナーていたくワープ	interface	mainTabs	spellBookTab
Teleports you to Draynor Manor	ドレイナーていたくにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Battlefront Teleport	レベル<Num0>：<br>せんせんワープ	interface	mainTabs	spellBookTab
Teleports you to the grave north west of the Kebos Battlefront	ケボスせんせんのきたにしのはかちに<br>ワープ	interface	mainTabs	spellBookTab
Level <Num0>: Resurrect Lesser Skeleton	レベル<Num0>：<br>かいスケルトンふっかつじゅつしき	interface	mainTabs	spellBookTab
Calls upon a lesser skeletal thrall to fight alongside you	ともたたかするかいスケルトンの<br>スロールをよびぶ	interface	mainTabs	spellBookTab
Level <Num0>: Resurrect Lesser Ghost	レベル<Num0>：<br>かいゴーストふっかつじゅつしき	interface	mainTabs	spellBookTab
Calls upon a lesser ghostly thrall to fight alongside you	ともたたかするかいゴーストの<br>スロールをよびぶ	interface	mainTabs	spellBookTab
Level <Num0>: Ghostly Grasp	レベル<Num0>：<br>れいてきしょうあく	interface	mainTabs	spellBookTab
Deals minor damage with a low chance of holding your target	しょうダメージをあたえ、<br>ていたしかりつでてきをそくばくする	interface	mainTabs	spellBookTab
Level <Num0>: Respawn Teleport	レベル<Num0>：<br>ふっかつちてんワープ	interface	mainTabs	spellBookTab
Teleports you to your respawn location	ふっかつちてんにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Mind Altar Teleport	レベル<Num0>：<br>こころのさいだんワープ	interface	mainTabs	spellBookTab
Teleports you to the Mind Altar	こころのさいだんにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Resurrect Lesser Zombie	レベル<Num0>：<br>かいゾンビふっかつじゅつしき	interface	mainTabs	spellBookTab
Calls upon a lesser zombified thrall to fight alongside you	ともたたかするかいゾンビの<br>スロールをよびぶ	interface	mainTabs	spellBookTab
Level <Num0>: Salve Graveyard Teleport	レベル<Num0>：<br>サルヴきちワープ	interface	mainTabs	spellBookTab
Teleports you to the graveyard on the River Salve	サルヴかわそいのはかちにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Adept Reanimation	レベル<Num0>：<br>おうようよみがえなまじゅつ	interface	mainTabs	spellBookTab
Reanimates a medium levelled creature	ちゅうきゅうモンスターをよみがえなまする	interface	mainTabs	spellBookTab
Level <Num0>: Inferior Demonbane	レベル<Num0>：<br>したきゅうあくまとくこう	interface	mainTabs	spellBookTab
Hits a demon for minor damage	あくまにしょうダメージをあたえる	interface	mainTabs	spellBookTab
Level <Num0>: Shadow Veil	レベル<Num0>：<br>かげのベール	interface	mainTabs	spellBookTab
Reduces your chance of being caught when pickpocketing	スリをしてみつかるたしかりつを<br>したげる	interface	mainTabs	spellBookTab
Level <Num0>: Resurrect Superior Skeleton	レベル<Num0>：<br>ちゅういスケルトンふっかつじゅつしき	interface	mainTabs	spellBookTab
Calls upon a superior skeletal thrall to fight alongside you	ともたたかするちゅういスケルトンの<br>スロールをよびぶ	interface	mainTabs	spellBookTab
Level <Num0>: Resurrect Superior Ghost	レベル<Num0>：<br>ちゅういゴーストふっかつじゅつしき	interface	mainTabs	spellBookTab
Calls upon a superior ghostly thrall to fight alongside you	ともたたかするちゅういゴーストの<br>スロールをよびぶ	interface	mainTabs	spellBookTab
Level <Num0>: Skeletal Grasp	レベル<Num0>：<br>ほねのしょうあく	interface	mainTabs	spellBookTab
Deals medium damage with a medium chance of holding your target	ちゅうダメージをあたえ、<br>ちゅうたしかりつでてきをそくばくする	interface	mainTabs	spellBookTab
Level <Num0>: Dark Lure	レベル<Num0>：<br>やみのさそい	interface	mainTabs	spellBookTab
Lures your target towards you	てきをおびききせる	interface	mainTabs	spellBookTab
Level <Num0>: Fenkenstrain's Castle Teleport	レベル<Num0>：フェンケンストレ<br>インしろ・ワープ	interface	mainTabs	spellBookTab
Teleports you to Fenkenstrain's Castle	フェンケンストレインしろに<br>ワープ	interface	mainTabs	spellBookTab
Level <Num0>: Resurrect Superior Zombie	レベル<Num0>：<br>ちゅういゾンビふっかつじゅつしき	interface	mainTabs	spellBookTab
Calls upon a superior zombified thrall to fight alongside you	ともたたかするちゅういゾンビの<br>スロールをよびぶ	interface	mainTabs	spellBookTab
Level <Num0>: Mark of Darkness	レベル<Num0>：<br>やみのこくしるし	interface	mainTabs	spellBookTab
Makes your offensive Arceuus spells more potent	こうげきてきなアルセウスまほうを<br>きょうかする	interface	mainTabs	spellBookTab
Level <Num0>: West Ardougne Teleport	レベル<Num0>：<br>にしアルドイン・ワープ	interface	mainTabs	spellBookTab
Teleports you to West Ardougne	にしアルドインにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Superior Demonbane	レベル<Num0>：<br>じょうきゅうあくまとくこう	interface	mainTabs	spellBookTab
Hits a demon for moderate damage	あくまにちゅうダメージをあたえる	interface	mainTabs	spellBookTab
Level <Num0>: Lesser Corruption	レベル<Num0>：<br>かいのふはい	interface	mainTabs	spellBookTab
Imbues your attacks with a lesser corruption	こうげきにかいのふはいをこみめる	interface	mainTabs	spellBookTab
Level <Num0>: Expert Reanimation	レベル<Num0>：<br>せんもんよみがえなまじゅつ	interface	mainTabs	spellBookTab
Reanimates a high levelled creature	じょうきゅうモンスターをよみがえなまする	interface	mainTabs	spellBookTab
Level <Num0>: Cemetery Teleport	レベル<Num0>：<br>セメトリー・ワープ	interface	mainTabs	spellBookTab
Teleports you to the Forgotten Cemetery	ぼうきゃくのセメトリーにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Degrime	レベル<Num0>：<br>よごれおちとし	interface	mainTabs	spellBookTab
Cleans all of your grimy herbs	やくそうのよごれをぜんておちとす	interface	mainTabs	spellBookTab
Level <Num0>: Vile Vigour	レベル<Num0>：<br>ひれつなかつりょく	interface	mainTabs	spellBookTab
Converts your available prayer points into run energy	いのりりょくをはしりちからにへんかん	interface	mainTabs	spellBookTab
Level <Num0>: Harmony Island Teleport	レベル<Num0>：<br>ハーモニーしま・ワープ	interface	mainTabs	spellBookTab
Teleports you to Harmony Island	ハーモニーしまにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Ward of Arceuus	レベル<Num0>：<br>アルセウス・ワード	interface	mainTabs	spellBookTab
Gives you protection from the effects of offensive Arceuus spells and demonic attacks	こうげきてきなアルセウスまほうと<br>あくまのこうげきからみをまもりる	interface	mainTabs	spellBookTab
Level <Num0>: Resurrect Greater Ghost	レベル<Num0>：<br>じょういゴーストふっかつじゅつしき	interface	mainTabs	spellBookTab
Calls upon a greater ghostly thrall to fight alongside you	ともたたかするとじょうきゅうゴーストの<br>スロールをよびぶ	interface	mainTabs	spellBookTab
Level <Num0>: Resurrect Greater Skeleton	レベル<Num0>：<br>じょういスケルトンふっかつじゅつしき	interface	mainTabs	spellBookTab
Calls upon a greater skeletal thrall to fight alongside you	ともたたかするじょういスケルトンの<br>スロールをよびぶ	interface	mainTabs	spellBookTab
Level <Num0>: Resurrect Greater Zombie	レベル<Num0>：<br>じょういゾンビふっかつじゅつしき	interface	mainTabs	spellBookTab
Calls upon a greater zombified thrall to fight alongside you	ともたたかするじょういゾンビの<br>スロールをよびぶ	interface	mainTabs	spellBookTab
Level <Num0>: Resurrect Crops	レベル<Num0>：<br>さくものよみがえなま	interface	mainTabs	spellBookTab
Gives a chance to resurrect dead farming crops	しんださくものをたしかりつでよみがえなまする	interface	mainTabs	spellBookTab
Level <Num0>: Demonic Offering	レベル<Num0>：<br>あくまてきそなえもの	interface	mainTabs	spellBookTab
Converts demonic ashes into prayer points and experience	あくまのはいをいのりりょくとけいけんちにへんかん	interface	mainTabs	spellBookTab
Level <Num0>: Barrows Teleport	レベル<Num0>：<br>バロウズ・ワープ	interface	mainTabs	spellBookTab
Teleports you to the Barrows brothers' graveyard	バロウズきょうだいのはかちにワープ	interface	mainTabs	spellBookTab
Level <Num0>: Dark Demonbane	レベル<Num0>：<br>あんこくのあくまとくこう	interface	mainTabs	spellBookTab
Hits a demon for major damage	あくまにだいダメージをあたえる	interface	mainTabs	spellBookTab
